Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Subscription__c,OrderApi__Activated_Date__c,OrderApi__Active_Assignments__c,OrderApi__Assignments_Allowed__c,OrderApi__Assignments_Available__c,OrderApi__Invoice_Line__c,OrderApi__Invoiced_Date__c,OrderApi__Is_Amendment__c,OrderApi__Is_Invoiced__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Subscription_Line__c,OrderApi__Subtotal__c,OrderApi__Total__c,OrderApi__Is_Required_Package_Item__c,OrderApi__Subscription__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Subscription_Line__r.External_Id__c
a1Q4W000003BomMUAS,false,000000222,136,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divbUAA,2014-10-21,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,225,,,225,225,false,54,,119,546,,,
a1Q4W000003BomOUAS,false,000000224,137,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divdUAA,2014-03-02,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjp9QAA,Associate Membership,150,true,,1,50,,,50,50,false,56,,119,545,,,
a1Q4W000003BomPUAS,false,000000225,138,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diveUAA,2013-08-26,1,10,9,,,true,false,a134W000008hIDMQA2,a154W000008mjpAQAQ,Institutional Membership,2500,true,,1,2500,,,2500,2500,false,57,,123,543,,,
a1Q4W000003BomQUAS,false,000000226,139,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divfUAA,2013-01-26,1,10,9,,,true,false,a134W000008hIDMQA2,a154W000008mjpAQAQ,Institutional Membership,2500,true,,1,2500,,,2500,2500,false,58,,123,543,,,
a1Q4W000003BomRUAS,false,000000227,140,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divgUAA,2013-07-20,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,300,,,300,300,false,59,,119,546,,,
a1Q4W000003BomSUAS,false,000000228,141,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divhUAA,2015-07-12,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,300,,,300,300,false,60,,119,546,,,
a1Q4W000003BomTUAS,false,000000229,142,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diviUAA,2015-09-11,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,250,,,250,250,false,61,,119,546,,,
a1Q4W000003BomUUAS,false,000000230,143,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divjUAA,2016-07-26,1,10,9,,,true,false,a134W000008hIDMQA2,a154W000008mjpAQAQ,Institutional Membership,2500,true,,1,2500,,,2500,2500,false,62,,123,543,,,
a1Q4W000003BomVUAS,false,000000231,144,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divkUAA,2014-04-20,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjp9QAA,Associate Membership,150,true,,1,37.5,,,37.5,37.5,false,64,,119,545,,,
a1Q4W000003BomWUAS,false,000000232,145,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divlUAA,2014-05-20,1,10,9,,,true,false,a134W000008hIDMQA2,a154W000008mjpAQAQ,Institutional Membership,2500,true,,1,2500,,,2500,2500,false,65,,123,543,,,
a1Q4W000003BomXUAS,false,000000234,146,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divmUAA,2014-05-12,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,true,,1,25,,,25,25,false,66,,119,514,,,
a1Q4W000003BomYUAS,false,000000235,147,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divnUAA,2014-07-10,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,300,,,300,300,false,67,,119,546,,,
a1Q4W000003BomZUAS,false,000000236,148,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divoUAA,2016-04-02,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjp9QAA,Associate Membership,150,true,,1,37.5,,,37.5,37.5,false,68,,119,545,,,
a1Q4W000003BomaUAC,false,000000237,149,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divpUAA,2016-11-11,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,200,,,200,200,false,69,,119,546,,,
a1Q4W000003BombUAC,false,000000238,150,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divqUAA,2016-08-16,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjp9QAA,Associate Membership,150,true,,1,137.5,,,137.5,137.5,false,70,,119,545,,,
a1Q4W000003BomcUAC,false,000000239,151,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divrUAA,2015-01-16,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjp9QAA,Associate Membership,150,true,,1,75,,,75,75,false,71,,119,545,,,
a1Q4W000003BomdUAC,false,000000240,152,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divsUAA,2016-07-27,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,300,,,300,300,false,72,,119,546,,,
a1Q4W000003BomeUAC,false,000000241,153,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divtUAA,2015-10-12,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,225,,,225,225,false,63,,119,546,,,
a1Q4W000003BomfUAC,false,000000242,154,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divuUAA,2014-07-15,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,true,,1,25,,,25,25,false,73,,119,514,,,
a1Q4W000003BomgUAC,false,000000243,155,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divvUAA,2016-03-02,1,10,9,,,true,false,a134W000008hIDMQA2,a154W000008mjpAQAQ,Institutional Membership,2500,true,,1,2500,,,2500,2500,false,74,,123,543,,,
a1Q4W000003BomhUAC,false,000000244,156,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divwUAA,2016-11-28,1,10,9,,,true,false,a134W000008hIDMQA2,a154W000008mjpAQAQ,Institutional Membership,2500,true,,1,2500,,,2500,2500,false,75,,123,543,,,
a1Q4W000003BomiUAC,false,000000245,157,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divxUAA,2015-04-20,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,true,,1,25,,,25,25,false,76,,119,514,,,
a1Q4W000003BomjUAC,false,000000246,158,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divyUAA,2015-06-22,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,25,,,25,25,false,77,,119,546,,,
a1Q4W000003BomkUAC,false,000000247,159,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003divzUAA,2014-10-14,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,225,,,225,225,false,78,,119,546,,,
a1Q4W000003BomlUAC,false,000000248,160,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diw0UAA,2016-07-24,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,true,,1,25,,,25,25,false,79,,119,514,,,
a1Q4W000003BommUAC,false,000000249,161,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diw1UAA,2016-11-08,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,true,,1,25,,,25,25,false,80,,119,514,,,
a1Q4W000003BomnUAC,false,000000250,162,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diw2UAA,2017-07-04,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,true,,1,25,,,25,25,false,81,,119,514,,,
a1Q4W000003BomoUAC,false,000000251,163,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diw3UAA,2016-10-10,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,225,,,225,225,false,82,,119,546,,,
a1Q4W000003BompUAC,false,000000252,164,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diw4UAA,2014-06-13,1,14,13,,,true,false,a134W000008hIDMQA2,a154W000008mjptQAA,Company Membership,5000,true,,1,0,,,0,0,false,83,,123,544,,,
a1Q4W000003BomqUAC,false,000000253,165,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diw5UAA,2017-04-24,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,75,,,75,75,false,84,,119,546,,,
a1Q4W000003BomrUAC,false,000000254,166,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diw6UAA,2015-10-20,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,225,,,225,225,false,85,,119,546,,,
a1Q4W000003BomsUAC,false,000000255,167,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diw7UAA,2014-03-15,1,10,9,,,true,false,a134W000008hIDMQA2,a154W000008mjpAQAQ,Institutional Membership,2500,true,,1,2500,,,2500,2500,false,86,,123,543,,,
a1Q4W000003BomtUAC,false,000000256,168,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diw8UAA,2017-02-10,1,14,13,,,true,false,a134W000008hIDMQA2,a154W000008mjptQAA,Company Membership,5000,true,,1,0,,,0,0,false,87,,123,544,,,
a1Q4W000003BomuUAC,false,000000257,169,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diw9UAA,2014-09-18,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,250,,,250,250,false,88,,119,546,,,
a1Q4W000003BomvUAC,false,000000258,170,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwAUAQ,2017-10-03,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,true,,1,25,,,25,25,false,89,,119,514,,,
a1Q4W000003BomwUAC,false,000000259,171,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwBUAQ,2017-10-26,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjp9QAA,Associate Membership,150,true,,1,112.5,,,112.5,112.5,false,90,,119,545,,,
a1Q4W000003BomxUAC,false,000000260,172,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwCUAQ,2017-10-27,0,,,,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,225,,,225,225,false,91,,119,546,,,
a1Q4W000003BomyUAC,false,000000265,173,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwEUAQ,2018-07-04,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,false,a1C4W000006w73hUAA,1,45,,,45,45,false,93,,119,514,487,,
a1Q4W000003BomzUAC,false,000000266,174,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwFUAQ,2018-07-05,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,false,a1C4W000006w73FUAQ,1,300,,,300,300,false,94,,119,546,493,,
a1Q4W000003Bon0UAC,false,000000267,175,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwGUAQ,2018-07-09,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjp9QAA,Associate Membership,150,false,a1C4W000006w73gUAA,1,150,a1I4W00000H4KHQUA3,,150,150,false,95,,119,545,492,279,
a1Q4W000003Bon1UAC,false,000000268,176,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwHUAQ,2018-07-09,0,14,14,,,false,false,a134W000008hIDMQA2,a154W000008mjptQAA,Company Membership,5000,false,a1C4W000006w742UAA,1,5000,a1I4W00000H4KHRUA3,,5000,5000,false,96,,123,544,491,280,
a1Q4W000003Bon2UAC,false,000000271,177,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwIUAQ,2018-07-13,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,false,a1C4W000006w73FUAQ,1,300,,,300,300,false,97,,119,546,493,,
a1Q4W000003Bon3UAC,false,000000275,178,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwJUAQ,2018-08-01,1,10,9,,,false,false,a134W000008hIDMQA2,a154W000008mjpAQAQ,Institutional Membership,2500,false,a1C4W000006w73EUAQ,1,2500,a1I4W00000H4KHcUAN,,2500,2500,false,98,,123,543,490,325,
a1Q4W000003Bon4UAC,false,000000276,179,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwJUAQ,,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpFQAQ,Local Chapter Membership,60,false,a1C4W000006w73eUAA,1,60,a1I4W00000H4KHdUAN,a1Q4W000003Bon3UAC,60,60,false,98,,119,38,526,326,178
a1Q4W000003Bon5UAC,false,000000277,180,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwKUAQ,2018-08-09,0,14,14,,,false,false,a134W000008hIDMQA2,a154W000008mjptQAA,Company Membership,5000,false,a1C4W000006w742UAA,1,5000,a1I4W00000H4KHiUAN,,5000,5000,false,99,,123,544,491,364,
a1Q4W000003Bon6UAC,false,000000329,181,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diuoUAA,2019-06-11,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,false,a1C4W000006w73hUAA,1,45,a1I4W00000H4Jz0UAF,,45,45,false,116,,119,514,487,1365,
a1Q4W000003Bon7UAC,false,000000330,182,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diupUAA,2019-06-21,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjp9QAA,Associate Membership,150,false,a1C4W000006w73gUAA,1,150,a1I4W00000H4Jz4UAF,,150,150,false,117,,119,545,492,1444,
a1Q4W000003Bon8UAC,false,000000331,183,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diuqUAA,2019-06-21,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,false,a1C4W000006w73hUAA,1,45,a1I4W00000H4Jz5UAF,,45,45,false,118,,119,514,487,1445,
a1Q4W000003Bon9UAC,false,000000332,184,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diurUAA,2019-06-21,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,false,a1C4W000006w73hUAA,1,45,a1I4W00000H4Jz6UAF,,45,45,false,119,,119,514,487,1446,
a1Q4W000003BonAUAS,false,000000333,185,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diusUAA,2019-06-21,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,false,a1C4W000006w73hUAA,1,45,a1I4W00000H4Jz8UAF,,45,45,false,120,,119,514,487,1448,
a1Q4W000003BonBUAS,false,000000278,186,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwLUAQ,2018-08-14,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjp9QAA,Associate Membership,150,false,a1C4W000006w73gUAA,1,150,a1I4W00000H4KHjUAN,,150,150,false,100,,119,545,492,204,
a1Q4W000003BonCUAS,false,000000279,187,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwMUAQ,2018-08-14,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjp9QAA,Associate Membership,150,false,a1C4W000006w73gUAA,1,150,a1I4W00000H4KHlUAN,,150,150,false,101,,119,545,492,206,
a1Q4W000003BonDUAS,false,000000280,188,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwNUAQ,2018-08-14,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjp9QAA,Associate Membership,150,false,a1C4W000006w73gUAA,1,150,a1I4W00000H4KHnUAN,,150,150,false,102,,119,545,492,208,
a1Q4W000003BonEUAS,false,000000281,189,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwOUAQ,2018-08-22,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,false,a1C4W000006w73FUAQ,1,300,a1I4W00000H4KHsUAN,,300,300,false,103,,119,546,493,245,
a1Q4W000003BonFUAS,false,000000282,190,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwPUAQ,2018-08-22,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,false,a1C4W000006w73FUAQ,1,300,a1I4W00000H4KHsUAN,,300,300,false,104,,119,546,493,245,
a1Q4W000003BonGUAS,false,000000283,191,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwQUAQ,2018-09-30,0,14,14,,,false,false,a134W000008hIDMQA2,a154W000008mjptQAA,Company Membership,5000,false,a1C4W000006w742UAA,1,5000,a1I4W00000H4KHvUAN,,5000,5000,false,105,,123,544,491,248,
a1Q4W000003BonHUAS,false,000000284,192,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwRUAQ,2018-10-01,0,,,,,false,false,a134W000008hIDjQAM,a154W000008mjqmQAA,Associations Today Magazine,50,true,a1C4W000006w745UAA,1,4.17,a1I4W00000H4KHxUAN,,4.17,4.17,false,106,,120,30,494,250,
a1Q4W000003BonIUAS,false,000000285,193,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwSUAQ,2018-10-01,0,,,,,false,false,a134W000008hIDjQAM,a154W000008mjqmQAA,Associations Today Magazine,50,true,a1C4W000006w745UAA,1,4.17,a1I4W00000H4KHyUAN,,4.17,4.17,false,107,,120,30,494,251,
a1Q4W000003BonJUAS,false,000000287,194,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwTUAQ,2018-11-21,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,false,a1C4W000006w73hUAA,1,45,a1I4W00000H4KIVUA3,,45,45,false,108,,119,514,487,340,
a1Q4W000003BonKUAS,false,000000288,195,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwUUAQ,2019-01-09,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpEQAQ,FON - National Membership,900,false,a1C4W000006w73dUAA,1,900,a1I4W00000H4KInUAN,,900,900,false,109,,119,146,569,23,
a1Q4W000003BonLUAS,false,000000289,196,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwUUAQ,,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpGQAQ,State Chapter Membership,90,false,a1C4W000006w73GUAQ,1,90,a1I4W00000H4KIoUAN,a1Q4W000003BonKUAS,90,90,false,109,,119,70,528,24,195
a1Q4W000003BonMUAS,false,000000290,197,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwUUAQ,,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpFQAQ,Local Chapter Membership,60,false,a1C4W000006w73eUAA,1,60,a1I4W00000H4KQvUAN,a1Q4W000003BonKUAS,60,60,false,109,,119,38,526,25,195
a1Q4W000003BonNUAS,false,000000291,198,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwVUAQ,2019-01-09,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpEQAQ,FON - National Membership,900,false,a1C4W000006w73dUAA,1,900,a1I4W00000H4KIpUAN,,900,900,false,110,,119,146,569,26,
a1Q4W000003BonOUAS,false,000000292,199,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwWUAQ,2019-01-10,2,14,12,,,false,false,a134W000008hIDMQA2,a154W000008mjptQAA,Company Membership,5000,false,a1C4W000006w742UAA,1,5000,a1I4W00000H4KIrUAN,,5000,5000,false,111,,123,544,491,29,
a1Q4W000003BonPUAS,false,000000293,200,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:21.000+0000,2020-09-28T07:10:22.000+0000,a1S4W000003diwVUAQ,,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpGQAQ,State Chapter Membership,90,false,a1C4W000006w73GUAQ,1,90,a1I4W00000H4KIqUAN,a1Q4W000003BonNUAS,90,90,false,110,,119,70,528,27,198
a1Q4W000003BonQUAS,false,000000294,201,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diwVUAQ,,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpFQAQ,Local Chapter Membership,60,false,a1C4W000006w73eUAA,1,60,a1I4W00000H4KQwUAN,a1Q4W000003BonNUAS,60,60,false,110,,119,38,526,28,198
a1Q4W000003BonRUAS,false,000000295,202,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diwXUAQ,2019-01-16,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpEQAQ,FON - National Membership,900,true,a1C4W000006w73dUAA,1,450,a1I4W00000H4KJ1UAN,,450,450,false,112,,119,146,569,56,
a1Q4W000003BonSUAS,false,000000296,203,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diwXUAQ,,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpGQAQ,State Chapter Membership,90,true,a1C4W000006w73GUAQ,1,45,a1I4W00000H4KJ2UAN,a1Q4W000003BonRUAS,45,45,false,112,,119,70,528,57,202
a1Q4W000003BonTUAS,false,000000297,204,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diwXUAQ,,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpFQAQ,Local Chapter Membership,60,true,a1C4W000006w73eUAA,1,30,a1I4W00000H4KJ3UAN,a1Q4W000003BonRUAS,30,30,false,112,,119,38,526,58,202
a1Q4W000003BonUUAS,false,000000298,205,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diwYUAQ,2019-01-22,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpEQAQ,FON - National Membership,900,true,a1C4W000006w73dUAA,1,450,a1I4W00000H4KJDUA3,,450,450,false,113,,119,146,569,87,
a1Q4W000003BonVUAS,false,000000299,206,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diwYUAQ,,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpGQAQ,State Chapter Membership,90,true,a1C4W000006w74NUAQ,1,35,a1I4W00000H4KJEUA3,a1Q4W000003BonUUAS,35,35,false,113,,119,70,571,88,205
a1Q4W000003BonWUAS,false,000000300,207,2020-08-28T02:16:22.000+0000,2020-09-28T07:10:31.000+0000,2020-09-28T07:10:31.000+0000,a1S4W000003diwYUAQ,,0,,,,,false,false,a134W000008hIDHQA2,a154W000008mjpFQAQ,Local Chapter Membership,60,true,a1C4W000006w73eUAA,1,30,a1I4W00000H4KJFUA3,a1Q4W000003BonUUAS,30,30,false,113,,119,38,526,89,205
