Id,Name,OrderApi__Current_Num_Available__c,OrderApi__End_Date__c,OrderApi__Is_Active__c,OrderApi__Is_Default__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Limit_Per_Account__c,OrderApi__Limit_Per_Contact__c,OrderApi__Max_Assignments__c,OrderApi__Max_Num_Available__c,OrderApi__Max_Quantity__c,OrderApi__Min_Assignments__c,OrderApi__Min_Quantity__c,OrderApi__Num_Times_Used__c,OrderApi__Price__c,OrderApi__Required_Badge_Types__c,OrderApi__Required_Source_Codes__c,OrderApi__Required_Subscription_Plans__c,OrderApi__Start_Date__c,EventApi__Schedule_Item__c,PriceApi__Bulk_Price_Rule__c,EventApi__Is_Early_Bird_Price__c,EventApi__Is_On_Site_Price__c,OrderApi__Is_Promotional_Price__c,OrderApi__Tax_Inclusive_Price__c,OrderApi__Additional_Currencies_JSON__c,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,EventApi__Schedule_Item__r.Id,PriceApi__Bulk_Price_Rule__r.Id
a1C4W00000845UHUAY,DEFAULT,,,true,true,,a154W00000926TeQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TeQAI,,
a1C4W00000845UIUAY,DEFAULT,,,true,true,,a154W00000926TfQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TfQAI,,
a1C4W00000845UJUAY,DEFAULT,,,true,true,,a154W00000926TgQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TgQAI,,
a1C4W00000845UKUAY,DEFAULT,,,true,true,,a154W00000926ThQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926ThQAI,,
a1C4W00000845ULUAY,DEFAULT,,,true,true,,a154W00000926TiQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TiQAI,,
a1C4W00000845UMUAY,DEFAULT,,,true,true,,a154W00000926TjQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TjQAI,,
a1C4W00000845UNUAY,DEFAULT,,,true,true,,a154W00000926TkQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TkQAI,,
a1C4W00000845UOUAY,DEFAULT,,,true,true,,a154W00000926TlQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TlQAI,,
a1C4W00000845UPUAY,DEFAULT,,,true,true,,a154W00000926TmQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TmQAI,,
a1C4W00000845LXUAY,DEFAULT,,,true,true,,a154W00000926XJQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926XJQAY,,
a1C4W00000845LYUAY,DEFAULT,,,true,true,,a154W00000926XKQAY,,,,,,,,0,1234,,,,,,,false,false,false,1234,,,a154W00000926XKQAY,,
a1C4W00000845LZUAY,Member VIP Registration,,,true,false,,a154W00000926QoQAI,,,,,,,,0,150,a0k4W00000DtAGUQA3,,,,,,false,false,false,150,,,a154W00000926QoQAI,,
a1C4W00000845LaUAI,DEFAULT,,,true,true,,a154W00000926UZQAY,,,,,,,,0,100,,,,,,,false,false,false,100,,,a154W00000926UZQAY,,
a1C4W00000845LbUAI,DEFAULT,,,true,true,,a154W00000926UaQAI,,,,,,,,0,200,,,,,,,false,false,false,200,,,a154W00000926UaQAI,,
a1C4W00000845LcUAI,Member VIP Registration,,,true,false,,a154W00000926UaQAI,,,,,,,,0,150,a0k4W00000DtAGUQA3,,,,,,false,false,false,150,,,a154W00000926UaQAI,,
a1C4W00000845LdUAI,DEFAULT,,,true,true,,a154W00000926UbQAI,,,,,,,,0,25,,,,,a1d4W00000jHX1fQAG,,false,false,false,25,,,a154W00000926UbQAI,a1d4W00000jHX1fQAG,
a1C4W00000845LeUAI,DEFAULT,,,true,true,,a154W00000926UcQAI,,,,,,,,0,25,,,,,a1d4W00000jHX1gQAG,,false,false,false,25,,,a154W00000926UcQAI,a1d4W00000jHX1gQAG,
a1C4W00000845LfUAI,DEFAULT,,,true,true,,a154W00000926UdQAI,,,,,,,,0,0,,,,,a1d4W00000jHX1hQAG,,false,false,false,0,,,a154W00000926UdQAI,a1d4W00000jHX1hQAG,
a1C4W00000845LgUAI,DEFAULT,,,true,true,,a154W00000926UeQAI,,,,,,,,0,0,,,,,a1d4W00000jHX1iQAG,,false,false,false,0,,,a154W00000926UeQAI,a1d4W00000jHX1iQAG,
a1C4W00000845LhUAI,DEFAULT,,,true,true,,a154W00000926UfQAI,,,,,,,,0,25,,,,,a1d4W00000jHX1jQAG,,false,false,false,25,,,a154W00000926UfQAI,a1d4W00000jHX1jQAG,
a1C4W00000845LiUAI,DEFAULT,,,true,true,,a154W00000926UgQAI,,,,,,,,0,0,,,,,a1d4W00000jHX1kQAG,,false,false,false,0,,,a154W00000926UgQAI,a1d4W00000jHX1kQAG,
a1C4W00000845LjUAI,DEFAULT,,,true,true,,a154W00000926UhQAI,,,,,,,,0,0,,,,,a1d4W00000jHX1lQAG,,false,false,false,0,,,a154W00000926UhQAI,a1d4W00000jHX1lQAG,
a1C4W00000845LkUAI,DEFAULT,,,true,true,,a154W00000926UiQAI,,,,,,,,0,0,,,,,a1d4W00000jHX1mQAG,,false,false,false,0,,,a154W00000926UiQAI,a1d4W00000jHX1mQAG,
a1C4W00000845LlUAI,DEFAULT,,,true,true,,a154W00000926UjQAI,,,,,,,,0,0,,,,,a1d4W00000jHX1nQAG,,false,false,false,0,,,a154W00000926UjQAI,a1d4W00000jHX1nQAG,
a1C4W00000845LmUAI,DEFAULT,,,true,true,,a154W00000926UkQAI,,,,,,,,0,4000,,,,,,,false,false,false,4000,,,a154W00000926UkQAI,,
a1C4W00000845LnUAI,DEFAULT,,,true,true,,a154W00000926UlQAI,,,,,,,,0,10000,,,,,,,false,false,false,10000,,,a154W00000926UlQAI,,
a1C4W00000845LoUAI,DEFAULT,,,true,true,,a154W00000926UmQAI,,,,,,,,0,6000,,,,,,,false,false,false,6000,,,a154W00000926UmQAI,,
a1C4W00000845LpUAI,Original Price,,,true,true,,a154W00000926RhQAI,,,,,,,,0,20,,,,,,,false,false,false,20,,,a154W00000926RhQAI,,
a1C4W00000845LqUAI,DEFAULT,,,true,true,,a154W00000926UnQAI,,,,,,,,0,100,,,,,,,false,false,false,100,,,a154W00000926UnQAI,,
a1C4W00000845LrUAI,DEFAULT,,,true,true,,a154W00000926UoQAI,,,,,,,,0,200,,,,,,,false,false,false,200,,,a154W00000926UoQAI,,
a1C4W00000845LsUAI,Member VIP Registration,,,true,false,,a154W00000926UoQAI,,,,,,,,0,150,a0k4W00000DtAGUQA3,,,,,,false,false,false,150,,,a154W00000926UoQAI,,
a1C4W00000845LtUAI,DEFAULT,,,true,true,,a154W00000926UpQAI,,,,,,,,0,4000,,,,,,,false,false,false,4000,,,a154W00000926UpQAI,,
a1C4W00000845LuUAI,DEFAULT,,,true,true,,a154W00000926UqQAI,,,,,,,,0,10000,,,,,,,false,false,false,10000,,,a154W00000926UqQAI,,
a1C4W00000845LvUAI,DEFAULT,,,true,true,,a154W00000926UsQAI,,,,,,,,0,25,,,,,a1d4W00000jHX1oQAG,,false,false,false,25,,,a154W00000926UsQAI,a1d4W00000jHX1oQAG,
a1C4W00000845LwUAI,DEFAULT,,,true,true,,a154W00000926UtQAI,,,,,,,,0,25,,,,,a1d4W00000jHX1pQAG,,false,false,false,25,,,a154W00000926UtQAI,a1d4W00000jHX1pQAG,
a1C4W00000845LxUAI,DEFAULT,,,true,true,,a154W00000926UuQAI,,,,,,,,0,0,,,,,a1d4W00000jHX1qQAG,,false,false,false,0,,,a154W00000926UuQAI,a1d4W00000jHX1qQAG,
a1C4W00000845LyUAI,DEFAULT,,,true,true,,a154W00000926UvQAI,,,,,,,,0,0,,,,,a1d4W00000jHX1rQAG,,false,false,false,0,,,a154W00000926UvQAI,a1d4W00000jHX1rQAG,
a1C4W00000845LzUAI,DEFAULT,,,true,true,,a154W00000926UwQAI,,,,,,,,0,25,,,,,a1d4W00000jHX1sQAG,,false,false,false,25,,,a154W00000926UwQAI,a1d4W00000jHX1sQAG,
a1C4W00000845M0UAI,DEFAULT,,,true,true,,a154W00000926UxQAI,,,,,,,,0,0,,,,,a1d4W00000jHX1tQAG,,false,false,false,0,,,a154W00000926UxQAI,a1d4W00000jHX1tQAG,
a1C4W00000845UQUAY,DEFAULT,,,true,true,,a154W00000926TnQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TnQAI,,
a1C4W00000845URUAY,DEFAULT,,,true,true,,a154W00000926ToQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926ToQAI,,
a1C4W00000845USUAY,DEFAULT,,,true,true,,a154W00000926TpQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TpQAI,,
a1C4W00000845UTUAY,DEFAULT,,,true,true,,a154W00000926TqQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TqQAI,,
a1C4W00000845UUUAY,DEFAULT,,,true,true,,a154W00000926TrQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TrQAI,,
a1C4W00000845UVUAY,DEFAULT,,,true,true,,a154W00000926TsQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TsQAI,,
a1C4W00000845UWUAY,DEFAULT,,,true,true,,a154W00000926TtQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TtQAI,,
a1C4W00000845UXUAY,DEFAULT,,,true,true,,a154W00000926TuQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TuQAI,,
a1C4W00000845UYUAY,DEFAULT,,,true,true,,a154W00000926TvQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TvQAI,,
a1C4W00000845UZUAY,DEFAULT,,,true,true,,a154W00000926TwQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TwQAI,,
a1C4W00000845UaUAI,DEFAULT,,,true,true,,a154W00000926TxQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TxQAI,,
a1C4W00000845UbUAI,DEFAULT,,,true,true,,a154W00000926TyQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TyQAI,,
a1C4W00000845UcUAI,DEFAULT,,,true,true,,a154W00000926TzQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926TzQAI,,
a1C4W00000845UdUAI,DEFAULT,,,true,true,,a154W00000926U0QAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926U0QAI,,
a1C4W00000845UeUAI,DEFAULT,,,true,true,,a154W00000926SeQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926SeQAI,,
a1C4W00000845UfUAI,DEFAULT,,,true,true,,a154W00000926U1QAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926U1QAI,,
a1C4W00000845UgUAI,DEFAULT,,,true,true,,a154W00000926U2QAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926U2QAI,,
a1C4W00000845UhUAI,DEFAULT,,,true,true,,a154W00000926U3QAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926U3QAI,,
a1C4W00000845UiUAI,DEFAULT,,,true,true,,a154W00000926U4QAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926U4QAI,,
a1C4W00000845UjUAI,DEFAULT,,,true,true,,a154W00000926U5QAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926U5QAI,,
a1C4W00000845UkUAI,DEFAULT,,,true,true,,a154W00000926U6QAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926U6QAI,,
a1C4W00000845UlUAI,DEFAULT,,,true,true,,a154W00000926U7QAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926U7QAI,,
a1C4W00000845UmUAI,DEFAULT,,,true,true,,a154W00000926U8QAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926U8QAI,,
a1C4W00000845UnUAI,DEFAULT,,,true,true,,a154W00000926U9QAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926U9QAI,,
a1C4W00000845UoUAI,DEFAULT,,,true,true,,a154W00000926UAQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UAQAY,,
a1C4W00000845UpUAI,DEFAULT,,,true,true,,a154W00000926UBQAY,,,,,,,,0,50,,,,,,,false,false,false,50,,,a154W00000926UBQAY,,
a1C4W00000845UqUAI,DEFAULT,,,true,true,,a154W00000926UCQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UCQAY,,
a1C4W00000845UrUAI,DEFAULT,,,true,true,,a154W00000926UDQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UDQAY,,
a1C4W00000845UsUAI,DEFAULT,,,true,true,,a154W00000926UEQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UEQAY,,
a1C4W00000845UtUAI,DEFAULT,,,true,true,,a154W00000926UFQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UFQAY,,
a1C4W00000845UuUAI,DEFAULT,,,true,true,,a154W00000926UGQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UGQAY,,
a1C4W00000845UvUAI,DEFAULT,,,true,true,,a154W00000926UHQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UHQAY,,
a1C4W00000845UwUAI,DEFAULT,,,true,true,,a154W00000926UIQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UIQAY,,
a1C4W00000845UxUAI,DEFAULT,,,true,true,,a154W00000926UJQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UJQAY,,
a1C4W00000845UyUAI,DEFAULT,,,true,true,,a154W00000926UKQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UKQAY,,
a1C4W00000845UzUAI,DEFAULT,,,true,true,,a154W00000926ULQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926ULQAY,,
a1C4W00000845V0UAI,DEFAULT,,,true,true,,a154W00000926UMQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UMQAY,,
a1C4W00000845V1UAI,DEFAULT,,,true,true,,a154W00000926UNQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UNQAY,,
a1C4W00000845V2UAI,DEFAULT,,,true,true,,a154W00000926UOQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UOQAY,,
a1C4W00000845M1UAI,DEFAULT,,,true,true,,a154W00000926UyQAI,,,,,,,,0,0,,,,,a1d4W00000jHX1uQAG,,false,false,false,0,,,a154W00000926UyQAI,a1d4W00000jHX1uQAG,
a1C4W00000845M2UAI,DEFAULT,,,true,true,,a154W00000926UzQAI,,,,,,,,0,0,,,,,a1d4W00000jHX1vQAG,,false,false,false,0,,,a154W00000926UzQAI,a1d4W00000jHX1vQAG,
a1C4W00000845M3UAI,DEFAULT,,,true,true,,a154W00000926V0QAI,,,,,,,,0,0,,,,,a1d4W00000jHX1wQAG,,false,false,false,0,,,a154W00000926V0QAI,a1d4W00000jHX1wQAG,
a1C4W00000845M4UAI,DEFAULT,,,true,true,,a154W00000926UrQAI,,,,,,,,0,6000,,,,,,,false,false,false,6000,,,a154W00000926UrQAI,,
a1C4W00000845M5UAI,DEFAULT,,,true,true,,a154W00000926V1QAI,,,,,,,,0,4000,,,,,,,false,false,false,4000,,,a154W00000926V1QAI,,
a1C4W00000845M6UAI,DEFAULT,,,true,true,,a154W00000926V2QAI,,,,,,,,0,10000,,,,,,,false,false,false,10000,,,a154W00000926V2QAI,,
a1C4W00000845M7UAI,DEFAULT,,,true,true,,a154W00000926V3QAI,,,,,,,,0,6000,,,,,,,false,false,false,6000,,,a154W00000926V3QAI,,
a1C4W00000845M8UAI,DEFAULT,,,true,true,,a154W00000926V4QAI,,,,,,,,0,4000,,,,,,,false,false,false,4000,,,a154W00000926V4QAI,,
a1C4W00000845M9UAI,DEFAULT,,,true,true,,a154W00000926V5QAI,,,,,,,,0,10000,,,,,,,false,false,false,10000,,,a154W00000926V5QAI,,
a1C4W00000845MAUAY,DEFAULT,,,true,true,,a154W00000926V6QAI,,,,,,,,0,6000,,,,,,,false,false,false,6000,,,a154W00000926V6QAI,,
a1C4W00000845MBUAY,DEFAULT,,,true,true,,a154W00000926V7QAI,,,,,,,,0,100,,,,,,,false,false,false,100,,,a154W00000926V7QAI,,
a1C4W00000845MCUAY,DEFAULT,,,true,true,,a154W00000926V8QAI,,,,,,,,0,200,,,,,,,false,false,false,200,,,a154W00000926V8QAI,,
a1C4W00000845MDUAY,Member VIP Registration,,,true,false,,a154W00000926V8QAI,,,,,,,,0,150,a0k4W00000DtAGUQA3,,,,,,false,false,false,150,,,a154W00000926V8QAI,,
a1C4W00000845MEUAY,DEFAULT,,,true,true,,a154W00000926V9QAI,,,,,,,,0,25,,,,,a1d4W00000jHX1xQAG,,false,false,false,25,,,a154W00000926V9QAI,a1d4W00000jHX1xQAG,
a1C4W00000845MFUAY,DEFAULT,,,true,true,,a154W00000926VAQAY,,,,,,,,0,25,,,,,a1d4W00000jHX1yQAG,,false,false,false,25,,,a154W00000926VAQAY,a1d4W00000jHX1yQAG,
a1C4W00000845MGUAY,DEFAULT,,,true,true,,a154W00000926VBQAY,,,,,,,,0,0,,,,,a1d4W00000jHX1zQAG,,false,false,false,0,,,a154W00000926VBQAY,a1d4W00000jHX1zQAG,
a1C4W00000845MHUAY,DEFAULT,,,true,true,,a154W00000926VCQAY,,,,,,,,0,0,,,,,a1d4W00000jHX20QAG,,false,false,false,0,,,a154W00000926VCQAY,a1d4W00000jHX20QAG,
a1C4W00000845MIUAY,DEFAULT,,,true,true,,a154W00000926VDQAY,,,,,,,,0,25,,,,,a1d4W00000jHX21QAG,,false,false,false,25,,,a154W00000926VDQAY,a1d4W00000jHX21QAG,
a1C4W00000845MJUAY,DEFAULT,,,true,true,,a154W00000926VEQAY,,,,,,,,0,0,,,,,a1d4W00000jHX22QAG,,false,false,false,0,,,a154W00000926VEQAY,a1d4W00000jHX22QAG,
a1C4W00000845MKUAY,DEFAULT,,,true,true,,a154W00000926VFQAY,,,,,,,,0,0,,,,,a1d4W00000jHX23QAG,,false,false,false,0,,,a154W00000926VFQAY,a1d4W00000jHX23QAG,
a1C4W00000845MLUAY,DEFAULT,,,true,true,,a154W00000926VGQAY,,,,,,,,0,0,,,,,a1d4W00000jHX24QAG,,false,false,false,0,,,a154W00000926VGQAY,a1d4W00000jHX24QAG,
a1C4W00000845MMUAY,DEFAULT,,,true,true,,a154W00000926VHQAY,,,,,,,,0,0,,,,,a1d4W00000jHX25QAG,,false,false,false,0,,,a154W00000926VHQAY,a1d4W00000jHX25QAG,
a1C4W00000845MNUAY,DEFAULT,,,true,true,,a154W00000926VIQAY,,,,,,,,0,4000,,,,,,,false,false,false,4000,,,a154W00000926VIQAY,,
a1C4W00000845MOUAY,DEFAULT,,,true,true,,a154W00000926VJQAY,,,,,,,,0,10000,,,,,,,false,false,false,10000,,,a154W00000926VJQAY,,
a1C4W00000845MPUAY,DEFAULT,,,true,true,,a154W00000926VKQAY,,,,,,,,0,6000,,,,,,,false,false,false,6000,,,a154W00000926VKQAY,,
a1C4W00000845MQUAY,DEFAULT,,,true,true,,a154W00000926VLQAY,,,,,,,,0,100,,,,,,,false,false,false,100,,,a154W00000926VLQAY,,
a1C4W00000845MRUAY,DEFAULT,,,true,true,,a154W00000926VMQAY,,,,,,,,0,200,,,,,,,false,false,false,200,,,a154W00000926VMQAY,,
a1C4W00000845MSUAY,Member VIP Registration,,,true,false,,a154W00000926VMQAY,,,,,,,,0,150,a0k4W00000DtAGUQA3,,,,,,false,false,false,150,,,a154W00000926VMQAY,,
a1C4W00000845MTUAY,DEFAULT,,,true,true,,a154W00000926VNQAY,,,,,,,,0,25,,,,,a1d4W00000jHX26QAG,,false,false,false,25,,,a154W00000926VNQAY,a1d4W00000jHX26QAG,
a1C4W00000845MUUAY,DEFAULT,,,true,true,,a154W00000926VOQAY,,,,,,,,0,25,,,,,a1d4W00000jHX27QAG,,false,false,false,25,,,a154W00000926VOQAY,a1d4W00000jHX27QAG,
a1C4W00000845MVUAY,DEFAULT,,,true,true,,a154W00000926VPQAY,,,,,,,,0,0,,,,,a1d4W00000jHX28QAG,,false,false,false,0,,,a154W00000926VPQAY,a1d4W00000jHX28QAG,
a1C4W00000845MWUAY,DEFAULT,,,true,true,,a154W00000926VQQAY,,,,,,,,0,0,,,,,a1d4W00000jHX29QAG,,false,false,false,0,,,a154W00000926VQQAY,a1d4W00000jHX29QAG,
a1C4W00000845MXUAY,DEFAULT,,,true,true,,a154W00000926VRQAY,,,,,,,,0,25,,,,,a1d4W00000jHX2AQAW,,false,false,false,25,,,a154W00000926VRQAY,a1d4W00000jHX2AQAW,
a1C4W00000845MYUAY,DEFAULT,,,true,true,,a154W00000926VSQAY,,,,,,,,0,0,,,,,a1d4W00000jHX2BQAW,,false,false,false,0,,,a154W00000926VSQAY,a1d4W00000jHX2BQAW,
a1C4W00000845MZUAY,DEFAULT,,,true,true,,a154W00000926VTQAY,,,,,,,,0,0,,,,,a1d4W00000jHX2CQAW,,false,false,false,0,,,a154W00000926VTQAY,a1d4W00000jHX2CQAW,
a1C4W00000845V3UAI,DEFAULT,,,true,true,,a154W00000926UPQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UPQAY,,
a1C4W00000845V4UAI,DEFAULT,,,true,true,,a154W00000926UQQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UQQAY,,
a1C4W00000845V5UAI,DEFAULT,,,true,true,,a154W00000926URQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926URQAY,,
a1C4W00000845V6UAI,DEFAULT,,,true,true,,a154W00000926USQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926USQAY,,
a1C4W00000845V7UAI,DEFAULT,,,true,true,,a154W00000926ShQAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926ShQAI,,
a1C4W00000845V8UAI,DEFAULT,,,true,true,,a154W00000926R8QAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926R8QAI,,
a1C4W00000845V9UAI,DEFAULT,,,true,true,,a154W00000926UTQAY,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926UTQAY,,
a1C4W00000845VAUAY,DEFAULT,,,true,true,,a154W00000926R9QAI,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926R9QAI,,
a1C4W00000845VBUAY,DEFAULT,,,true,true,,a154W00000926SYQAY,,,,,,,,0,150,,,,,,,false,false,false,150,,,a154W00000926SYQAY,,
a1C4W00000845VCUAY,DEFAULT,,,true,true,,a154W00000926SaQAI,,,,,,,,0,1000,,,,,,,false,false,false,1000,,,a154W00000926SaQAI,,
a1C4W00000845VDUAY,DEFAULT,,,true,true,,a154W00000926bsQAA,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926bsQAA,,
a1C4W00000845VEUAY,DEFAULT,,,true,true,,a154W00000926btQAA,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926btQAA,,
a1C4W00000845VFUAY,DEFAULT,,,true,true,,a154W00000926buQAA,,,,,,,,0,0,,,,,a1d4W00000jHX5zQAG,,false,false,false,0,,,a154W00000926buQAA,a1d4W00000jHX5zQAG,
a1C4W00000845VGUAY,DEFAULT,,,true,true,,a154W00000926bvQAA,,,,,,,,0,0,,,,,a1d4W00000jHX5zQAG,,false,false,false,0,,,a154W00000926bvQAA,a1d4W00000jHX5zQAG,
a1C4W00000845VHUAY,DEFAULT,,,true,true,,a154W00000926bwQAA,,,,,,,,0,0,,,,,a1d4W00000jHX5zQAG,,false,false,false,0,,,a154W00000926bwQAA,a1d4W00000jHX5zQAG,
a1C4W00000845VIUAY,DEFAULT,,,true,true,,a154W00000926bxQAA,,,,,,,,0,0,,,,,a1d4W00000jHX60QAG,,false,false,false,0,,,a154W00000926bxQAA,a1d4W00000jHX60QAG,
a1C4W00000845VJUAY,DEFAULT,,,true,true,,a154W00000926byQAA,,,,,,,,0,0,,,,,a1d4W00000jHX60QAG,,false,false,false,0,,,a154W00000926byQAA,a1d4W00000jHX60QAG,
a1C4W00000845VKUAY,DEFAULT,,,true,true,,a154W00000926bzQAA,,,,,,,,0,0,,,,,a1d4W00000jHX60QAG,,false,false,false,0,,,a154W00000926bzQAA,a1d4W00000jHX60QAG,
a1C4W00000845VLUAY,DEFAULT,,,true,true,,a154W00000926c0QAA,,,,,,,,0,0,,,,,a1d4W00000jHX61QAG,,false,false,false,0,,,a154W00000926c0QAA,a1d4W00000jHX61QAG,
a1C4W00000845VMUAY,DEFAULT,,,true,true,,a154W00000926c1QAA,,,,,,,,0,0,,,,,a1d4W00000jHX61QAG,,false,false,false,0,,,a154W00000926c1QAA,a1d4W00000jHX61QAG,
a1C4W00000845VNUAY,DEFAULT,,,true,true,,a154W00000926c2QAA,,,,,,,,0,0,,,,,a1d4W00000jHX61QAG,,false,false,false,0,,,a154W00000926c2QAA,a1d4W00000jHX61QAG,
a1C4W00000845VOUAY,DEFAULT,,,true,true,,a154W00000926c3QAA,,,,,,,,0,0,,,,,,,false,false,false,0,,,a154W00000926c3QAA,,
a1C4W00000845KuUAI,DEFAULT,,,true,true,,a154W00000926RFQAY,,,,,,,,4,2,,,,,,,false,false,false,2,,,a154W00000926RFQAY,,
a1C4W00000845VPUAY,DEFAULT,,,true,true,,a154W00000926RdQAI,,,,,,,,0,13.5,,,,,,,false,false,false,13.5,,,a154W00000926RdQAI,,
a1C4W00000845VQUAY,DEFAULT,,,true,true,,a154W00000926SgQAI,,,,,,,,0,14.9,,,,,,,false,false,false,14.9,,,a154W00000926SgQAI,,
a1C4W00000845VRUAY,DEFAULT,,,true,true,,a154W00000926SXQAY,,,,,,,,0,10,,,,,,,false,false,false,10,,,a154W00000926SXQAY,,
a1C4W00000845VSUAY,DEFAULT,,,true,true,,a154W00000926c4QAA,,,,,,,,0,10,,,,,,,false,false,false,10,,,a154W00000926c4QAA,,
a1C4W00000845VTUAY,DEFAULT,,,true,true,,a154W00000926RsQAI,,,,,,,,0,10,,,,,,,false,false,false,10,,,a154W00000926RsQAI,,
a1C4W00000845KsUAI,DEFAULT,,,true,true,,a154W00000926R4QAI,,,,,,,,2,40,,,,,,,false,false,false,40,,,a154W00000926R4QAI,,
a1C4W00000845VUUAY,DEFAULT,,,true,true,,a154W00000926RoQAI,,,,,,,,0,100,,,,,,,false,false,false,100,,,a154W00000926RoQAI,,
a1C4W00000845KwUAI,DEFAULT,,,true,true,,a154W00000926RaQAI,,,,,,,,2,1,,,,,,,false,false,false,1,,,a154W00000926RaQAI,,
a1C4W00000845KvUAI,DEFAULT,,,true,true,,a154W00000926RXQAY,,,,,,,,1,5,,,,,,,false,false,false,5,,,a154W00000926RXQAY,,
a1C4W00000845KtUAI,DEFAULT,,,true,true,,a154W00000926RbQAI,,,,,,,,5,3,,,,,,,false,false,false,3,,,a154W00000926RbQAI,,
a1C4W00000845LWUAY,DEFAULT,,,true,true,,a154W00000926REQAY,,,,,,,,0,25,,,,,,,false,false,false,25,,,a154W00000926REQAY,,
a1C4W00000845LTUAY,DEFAULT,,,true,true,,a154W00000926RpQAI,,,,,,,,0,1,,,,,,,false,false,false,1,,,a154W00000926RpQAI,,
a1C4W00000845VVUAY,DEFAULT,,,true,true,,a154W00000926RwQAI,,,,,,,,0,2,,,,,,,false,false,false,2,,,a154W00000926RwQAI,,
