Id,Name,OrderApi__Account__c,OrderApi__Assignment__c,OrderApi__Awarded_Date__c,OrderApi__Badge_Description__c,OrderApi__Badge_Type_Icon__c,OrderApi__Badge_Type__c,OrderApi__Badge_Workflow__c,OrderApi__Contact__c,OrderApi__Engagement_Score__c,OrderApi__Expired_Date__c,OrderApi__Is_Active__c,OrderApi__Item__c,OrderApi__Sales_Order_Line__c,OrderApi__Term__c,OrderApi__Account__r.Id,OrderApi__Assignment__r.Id,OrderApi__Badge_Type__r.Id,OrderApi__Badge_Workflow__r.Id,OrderApi__Contact__r.Id,OrderApi__Item__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Term__r.Id
a0m4W00000Z9k4jQAB,00000581,0014W000025FRl6QAG,,2018-07-09,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4j"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYLQA3,,100,2019-07-23,false,a154W00000926RkQAI,a1I4W00000HFa8IUAT,,0014W000025FRl6QAG,,a0k4W00000DtAGVQA3,a0l4W00000H3CYLQA3,,a154W00000926RkQAI,a1I4W00000HFa8IUAT,
a0m4W00000Z9k2tQAB,00000582,,,2019-07-09,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k2t"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,0034W00002DpodcQAB,100,2020-09-28,false,a154W00000926QuQAI,a1I4W00000HFa8KUAT,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,0034W00002DpodcQAB,a154W00000926QuQAI,a1I4W00000HFa8KUAT,
a0m4W00000Z9k4kQAB,00000583,,,2018-07-10,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4k"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYLQA3,,100,,true,a154W00000926RkQAI,,,,,a0k4W00000DtAGVQA3,a0l4W00000H3CYLQA3,,a154W00000926RkQAI,,
a0m4W00000Z9k4lQAB,00000585,,,2019-01-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4l"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,,100,,true,a154W00000926R6QAI,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,,a154W00000926R6QAI,,
a0m4W00000Z9k4mQAB,00000586,,,2019-01-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4m"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,,100,,true,a154W00000926R6QAI,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,,a154W00000926R6QAI,,
a0m4W00000Z9k4nQAB,00000587,,,2019-01-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4n"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,,100,,true,a154W00000926QuQAI,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,,a154W00000926QuQAI,,
a0m4W00000Z9k4oQAB,00000588,,,2019-01-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4o"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,,100,,true,a154W00000926QuQAI,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,,a154W00000926QuQAI,,
a0m4W00000Z9k4pQAB,00000589,,,2019-01-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4p"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,,100,,true,a154W00000926QuQAI,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,,a154W00000926QuQAI,,
a0m4W00000Z9k4qQAB,00000590,,,2019-01-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4q"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,,100,,true,a154W00000926R6QAI,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,,a154W00000926R6QAI,,
a0m4W00000Z9k4rQAB,00000591,,,2019-01-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4r"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,,100,,true,a154W00000926R6QAI,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,,a154W00000926R6QAI,,
a0m4W00000Z9k4sQAB,00000592,,,2019-01-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4s"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,,100,,true,a154W00000926QuQAI,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,,a154W00000926QuQAI,,
a0m4W00000Z9k4tQAB,00000593,,,2019-01-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4t"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,,100,,true,a154W00000926QuQAI,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,,a154W00000926QuQAI,,
a0m4W00000Z9k4uQAB,00000594,,,2019-01-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4u"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,,100,,true,a154W00000926QuQAI,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,,a154W00000926QuQAI,,
a0m4W00000Z9k4vQAB,00000595,,,2019-01-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4v"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,,100,,true,a154W00000926RDQAY,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,,a154W00000926RDQAY,,
a0m4W00000Z9k4wQAB,00000596,,,2019-01-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4w"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,,100,,true,a154W00000926RDQAY,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,,a154W00000926RDQAY,,
a0m4W00000Z9k4xQAB,00000597,,,2019-01-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4x"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,,100,,true,a154W00000926RDQAY,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,,a154W00000926RDQAY,,
a0m4W00000Z9k4yQAB,00000598,,,2019-01-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4y"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,,100,,true,a154W00000926RDQAY,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,,a154W00000926RDQAY,,
a0m4W00000Z9k2uQAB,00000599,,,2019-01-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k2u"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002DpoddQAB,100,,true,a154W00000926RDQAY,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002DpoddQAB,a154W00000926RDQAY,,
a0m4W00000Z9k2vQAB,00000602,,,2013-07-24,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k2v"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,,100,,true,a154W00000926QuQAI,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,,a154W00000926QuQAI,,
a0m4W00000Z9k2wQAB,00000603,,,2019-07-22,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k2w"" target=""_tab"">FON-Company Admin</a>",a0k4W00000DtAGTQA3,,0034W00002DpodbQAB,,,true,,,,,,a0k4W00000DtAGTQA3,,0034W00002DpodbQAB,,,
a0m4W00000Z9k4zQAB,00000604,0014W000025FRkKQAW,,2018-08-01,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k4z"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYKQA3,,100,,true,a154W00000926QvQAI,,,0014W000025FRkKQAW,,a0k4W00000DtAGVQA3,a0l4W00000H3CYKQA3,,a154W00000926QvQAI,,
a0m4W00000Z9k50QAB,00000605,,,2018-08-01,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k50"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYKQA3,,100,,true,a154W00000926QvQAI,,,,,a0k4W00000DtAGVQA3,a0l4W00000H3CYKQA3,,a154W00000926QvQAI,,
a0m4W00000Z9k51QAB,00000606,0014W000025FRl8QAG,,2018-08-01,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k51"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYKQA3,,100,2019-01-12,false,a154W00000926QvQAI,a1I4W00000HFa8TUAT,,0014W000025FRl8QAG,,a0k4W00000DtAGVQA3,a0l4W00000H3CYKQA3,,a154W00000926QvQAI,a1I4W00000HFa8TUAT,
a0m4W00000Z9k52QAB,00000607,,,2018-08-01,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k52"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYKQA3,,100,2019-07-23,false,a154W00000926QvQAI,a1I4W00000HFaADUA1,,,,a0k4W00000DtAGVQA3,a0l4W00000H3CYKQA3,,a154W00000926QvQAI,a1I4W00000HFaADUA1,
a0m4W00000Z9k53QAB,00000608,0014W000025FRl8QAG,,2018-08-09,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k53"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYLQA3,,100,2019-07-23,false,a154W00000926RkQAI,a1I4W00000HFa8ZUAT,,0014W000025FRl8QAG,,a0k4W00000DtAGVQA3,a0l4W00000H3CYLQA3,,a154W00000926RkQAI,a1I4W00000HFa8ZUAT,
a0m4W00000Z9k30QAB,00000612,,,2018-08-22,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k30"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,0034W00002Dpof0QAB,100,2019-09-20,false,a154W00000926R6QAI,a1I4W00000HFa8jUAD,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,0034W00002Dpof0QAB,a154W00000926R6QAI,a1I4W00000HFa8jUAD,
a0m4W00000Z9k31QAB,00000613,,,2018-08-22,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k31"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,0034W00002Dpof0QAB,100,2019-09-20,false,a154W00000926R6QAI,a1I4W00000HFa8jUAD,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,0034W00002Dpof0QAB,a154W00000926R6QAI,a1I4W00000HFa8jUAD,
a0m4W00000Z9k54QAB,00000614,0014W000025FRkzQAG,,2018-09-30,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k54"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYLQA3,,100,2019-07-23,false,a154W00000926RkQAI,a1I4W00000HFa8mUAD,,0014W000025FRkzQAG,,a0k4W00000DtAGVQA3,a0l4W00000H3CYLQA3,,a154W00000926RkQAI,a1I4W00000HFa8mUAD,
a0m4W00000Z9k32QAB,00000615,,,2018-10-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k32"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYOQA3,0034W00002DpogaQAB,100,2019-09-30,false,a154W00000926SdQAI,a1I4W00000HFa8oUAD,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYOQA3,0034W00002DpogaQAB,a154W00000926SdQAI,a1I4W00000HFa8oUAD,
a0m4W00000Z9k33QAB,00000616,,,2018-10-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k33"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYOQA3,0034W00002DpogMQAR,100,2019-09-30,false,a154W00000926SdQAI,a1I4W00000HFa8pUAD,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYOQA3,0034W00002DpogMQAR,a154W00000926SdQAI,a1I4W00000HFa8pUAD,
a0m4W00000Z9k34QAB,00000617,,,2018-10-30,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k34"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,0034W00002DpogxQAB,100,,true,a154W00000926R6QAI,,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,0034W00002DpogxQAB,a154W00000926R6QAI,,
a0m4W00000Z9k35QAB,00000618,,,2018-11-21,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k35"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002DpodyQAB,100,2019-12-20,false,a154W00000926RDQAY,a1I4W00000HFa9MUAT,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002DpodyQAB,a154W00000926RDQAY,a1I4W00000HFa9MUAT,
a0m4W00000Z9k55QAB,00000619,0014W000025FRmAQAW,,2019-01-10,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k55"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYLQA3,,100,2019-07-23,false,a154W00000926RkQAI,a1I4W00000HFa9iUAD,,0014W000025FRmAQAW,,a0k4W00000DtAGVQA3,a0l4W00000H3CYLQA3,,a154W00000926RkQAI,a1I4W00000HFa9iUAD,
a0m4W00000Z9k56QAB,00000620,0014W000025FRkNQAW,,2019-01-28,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k56"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYLQA3,,100,2019-08-20,false,a154W00000926RkQAI,a1I4W00000HFaA9UAL,,0014W000025FRkNQAW,,a0k4W00000DtAGVQA3,a0l4W00000H3CYLQA3,,a154W00000926RkQAI,a1I4W00000HFaA9UAL,
a0m4W00000Z9k3DQAR,00000640,,,2019-06-11,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3D"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002DpohRQAR,100,2020-09-28,false,a154W00000926RDQAY,a1I4W00000HFZprUAH,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002DpohRQAR,a154W00000926RDQAY,a1I4W00000HFZprUAH,
a0m4W00000Z9k3EQAR,00000641,,,2019-06-21,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3E"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,0034W00002DpofmQAB,100,2020-09-28,false,a154W00000926QuQAI,a1I4W00000HFZpvUAH,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,0034W00002DpofmQAB,a154W00000926QuQAI,a1I4W00000HFZpvUAH,
a0m4W00000Z9k3FQAR,00000642,,,2019-06-21,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3F"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002DpofmQAB,100,2020-09-28,false,a154W00000926RDQAY,a1I4W00000HFZpwUAH,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002DpofmQAB,a154W00000926RDQAY,a1I4W00000HFZpwUAH,
a0m4W00000Z9k3GQAR,00000643,,,2019-06-21,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3G"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002DpofmQAB,100,2020-09-28,false,a154W00000926RDQAY,a1I4W00000HFZpxUAH,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002DpofmQAB,a154W00000926RDQAY,a1I4W00000HFZpxUAH,
a0m4W00000Z9k3HQAR,00000644,,,2019-06-21,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3H"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002DpofmQAB,100,2020-09-28,false,a154W00000926RDQAY,a1I4W00000HFZpzUAH,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002DpofmQAB,a154W00000926RDQAY,a1I4W00000HFZpzUAH,
a0m4W00000Z9k36QAB,00000624,,,2019-02-18,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k36"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,,100,2020-03-18,false,a154W00000926R6QAI,a1I4W00000HFZrrUAH,,,,a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,,a154W00000926R6QAI,a1I4W00000HFZrrUAH,
a0m4W00000Z9k37QAB,00000625,,,2019-02-18,Awarded to our Foundation donors.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Donor Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k37"" target=""_tab"">FON-Donor Badge</a>",a0k4W00000DtAGYQA3,a0l4W00000H3CYJQA3,0034W00002DpodbQAB,50,,true,a154W00000926RCQAY,a1I4W00000HFZs1UAH,,,,a0k4W00000DtAGYQA3,a0l4W00000H3CYJQA3,0034W00002DpodbQAB,a154W00000926RCQAY,a1I4W00000HFZs1UAH,
