Id,OrderApi__Receipt_Line__c,OrderApi__Term__c,Name,OrderApi__Subscription__c,OrderApi__Activated_Date__c,OrderApi__Active_Assignments__c,OrderApi__Assignments_Allowed__c,OrderApi__Assignments_Available__c,OrderApi__Invoice_Line__c,OrderApi__Invoiced_Date__c,OrderApi__Is_Amendment__c,OrderApi__Is_Invoiced__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Subscription_Line__c,OrderApi__Subtotal__c,OrderApi__Total__c,OrderApi__Is_Required_Package_Item__c,OrderApi__Receipt_Line__r.Id,OrderApi__Term__r.Id,OrderApi__Subscription__r.Id,OrderApi__Invoice_Line__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,OrderApi__Price_Rule__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Subscription_Line__r.Id
a1Q4W000003fqWnUAI,,a1H4W00000BB54MUAT,000000194,a1S4W000004D1SUUA0,2015-03-10,1,10,9,,,true,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,,1,2500,,,2500,2500,false,,a1H4W00000BB54MUAT,a1S4W000004D1SUUA0,,a134W000009DZGNQA4,a154W00000926QvQAI,,,
a1Q4W000003fqWoUAI,,a1H4W00000BB54NUAT,000000195,a1S4W000004D1SVUA0,2015-06-03,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,25,,,25,25,false,,a1H4W00000BB54NUAT,a1S4W000004D1SVUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqWpUAI,,a1H4W00000BB55dUAD,000000196,a1S4W000004D1SWUA0,2015-02-24,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,1,25,,,25,25,false,,a1H4W00000BB55dUAD,a1S4W000004D1SWUA0,,a134W000009DZGIQA4,a154W00000926RDQAY,,,
a1Q4W000003fqWqUAI,,a1H4W00000BB54PUAT,000000197,a1S4W000004D1SXUA0,2012-12-17,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,175,,,175,175,false,,a1H4W00000BB54PUAT,a1S4W000004D1SXUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqWrUAI,,a1H4W00000BB54QUAT,000000198,a1S4W000004D1SYUA0,2013-02-12,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,62.5,,,62.5,62.5,false,,a1H4W00000BB54QUAT,a1S4W000004D1SYUA0,,a134W000009DZGIQA4,a154W00000926QuQAI,,,
a1Q4W000003fqWsUAI,,a1H4W00000BB55gUAD,000000199,a1S4W000004D1SZUA0,2014-10-04,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,1,25,,,25,25,false,,a1H4W00000BB55gUAD,a1S4W000004D1SZUA0,,a134W000009DZGIQA4,a154W00000926RDQAY,,,
a1Q4W000003fqWtUAI,,a1H4W00000BB54SUAT,000000200,a1S4W000004D1SaUAK,2014-08-26,1,14,13,,,true,false,a134W000009DZGNQA4,a154W00000926RkQAI,Company Membership,5000,true,,1,0,,,0,0,false,,a1H4W00000BB54SUAT,a1S4W000004D1SaUAK,,a134W000009DZGNQA4,a154W00000926RkQAI,,,
a1Q4W000003fqWuUAI,,a1H4W00000BB55fUAD,000000201,a1S4W000004D1SbUAK,2015-06-27,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,1,25,,,25,25,false,,a1H4W00000BB55fUAD,a1S4W000004D1SbUAK,,a134W000009DZGIQA4,a154W00000926RDQAY,,,
a1Q4W000003fqXlUAI,,a1H4W00000BB55KUAT,000000256,a1S4W000004D1TSUA0,2017-02-10,1,14,13,,,true,false,a134W000009DZGNQA4,a154W00000926RkQAI,Company Membership,5000,true,,1,0,,,0,0,false,,a1H4W00000BB55KUAT,a1S4W000004D1TSUA0,,a134W000009DZGNQA4,a154W00000926RkQAI,,,
a1Q4W000003fqXmUAI,,a1H4W00000BB55LUAT,000000257,a1S4W000004D1TTUA0,2014-09-18,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,250,,,250,250,false,,a1H4W00000BB55LUAT,a1S4W000004D1TTUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqXnUAI,,a1H4W00000BB55MUAT,000000258,a1S4W000004D1TUUA0,2017-10-03,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,1,25,,,25,25,false,,a1H4W00000BB55MUAT,a1S4W000004D1TUUA0,,a134W000009DZGIQA4,a154W00000926RDQAY,,,
a1Q4W000003fqXoUAI,,a1H4W00000BB55NUAT,000000259,a1S4W000004D1TVUA0,2017-10-26,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,112.5,,,112.5,112.5,false,,a1H4W00000BB55NUAT,a1S4W000004D1TVUA0,,a134W000009DZGIQA4,a154W00000926QuQAI,,,
a1Q4W000003fqXpUAI,,a1H4W00000BB55OUAT,000000260,a1S4W000004D1TWUA0,2017-10-27,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,225,,,225,225,false,,a1H4W00000BB55OUAT,a1S4W000004D1TWUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqXqUAI,,a1H4W00000BB55QUAT,000000265,a1S4W000004D1TYUA0,2018-07-04,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,false,a1C4W00000845KpUAI,1,45,,,45,45,false,,a1H4W00000BB55QUAT,a1S4W000004D1TYUA0,,a134W000009DZGIQA4,a154W00000926RDQAY,a1C4W00000845KpUAI,,
a1Q4W000003fqXrUAI,,a1H4W00000BB55RUAT,000000266,a1S4W000004D1TZUA0,2018-07-05,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,,,300,300,false,,a1H4W00000BB55RUAT,a1S4W000004D1TZUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,,
a1Q4W000003fqXsUAI,,a1H4W00000BB55UUAT,000000267,a1S4W000004D1TaUAK,2018-07-09,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,false,a1C4W00000845KoUAI,1,150,a1I4W00000HFa8HUAT,,150,150,false,,a1H4W00000BB55UUAT,a1S4W000004D1TaUAK,,a134W000009DZGIQA4,a154W00000926QuQAI,a1C4W00000845KoUAI,a1I4W00000HFa8HUAT,
a1Q4W000003fqXtUAI,,a1H4W00000BB55TUAT,000000268,a1S4W000004D1TbUAK,2018-07-09,0,14,14,,,false,false,a134W000009DZGNQA4,a154W00000926RkQAI,Company Membership,5000,false,a1C4W00000845LAUAY,1,5000,a1I4W00000HFa8IUAT,,5000,5000,false,,a1H4W00000BB55TUAT,a1S4W000004D1TbUAK,,a134W000009DZGNQA4,a154W00000926RkQAI,a1C4W00000845LAUAY,a1I4W00000HFa8IUAT,
a1Q4W000003fqXuUAI,,a1H4W00000BB55iUAD,000000271,a1S4W000004D1TcUAK,2018-07-13,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,,,300,300,false,,a1H4W00000BB55iUAD,a1S4W000004D1TcUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,,
a1Q4W000003fqXvUAI,,a1H4W00000BB53zUAD,000000275,a1S4W000004D1TdUAK,2018-08-01,1,10,9,,,false,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,false,a1C4W00000845KMUAY,1,2500,a1I4W00000HFa8TUAT,,2500,2500,false,,a1H4W00000BB53zUAD,a1S4W000004D1TdUAK,,a134W000009DZGNQA4,a154W00000926QvQAI,a1C4W00000845KMUAY,a1I4W00000HFa8TUAT,
a1Q4W000003fqXwUAI,,a1H4W00000BB53zUAD,000000276,a1S4W000004D1TdUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,false,a1C4W00000845KmUAI,1,60,a1I4W00000HFa8UUAT,a1Q4W000003fqXvUAI,60,60,false,,a1H4W00000BB53zUAD,a1S4W000004D1TdUAK,,a134W000009DZGIQA4,a154W00000926R0QAI,a1C4W00000845KmUAI,a1I4W00000HFa8UUAT,a1Q4W000003fqXvUAI
a1Q4W000003fqXxUAI,,a1H4W00000BB55jUAD,000000277,a1S4W000004D1TeUAK,2018-08-09,0,14,14,,,false,false,a134W000009DZGNQA4,a154W00000926RkQAI,Company Membership,5000,false,a1C4W00000845LAUAY,1,5000,a1I4W00000HFa8ZUAT,,5000,5000,false,,a1H4W00000BB55jUAD,a1S4W000004D1TeUAK,,a134W000009DZGNQA4,a154W00000926RkQAI,a1C4W00000845LAUAY,a1I4W00000HFa8ZUAT,
a1Q4W000003fqXyUAI,,a1H4W00000BB53tUAD,000000329,a1S4W000004D1S8UAK,2019-06-11,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,false,a1C4W00000845KpUAI,1,45,a1I4W00000HFZprUAH,,45,45,false,,a1H4W00000BB53tUAD,a1S4W000004D1S8UAK,,a134W000009DZGIQA4,a154W00000926RDQAY,a1C4W00000845KpUAI,a1I4W00000HFZprUAH,
a1Q4W000003fqXzUAI,,a1H4W00000BB53uUAD,000000330,a1S4W000004D1S9UAK,2019-06-21,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,false,a1C4W00000845KoUAI,1,150,a1I4W00000HFZpvUAH,,150,150,false,,a1H4W00000BB53uUAD,a1S4W000004D1S9UAK,,a134W000009DZGIQA4,a154W00000926QuQAI,a1C4W00000845KoUAI,a1I4W00000HFZpvUAH,
a1Q4W000003fqY0UAI,,a1H4W00000BB53vUAD,000000331,a1S4W000004D1SAUA0,2019-06-21,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,false,a1C4W00000845KpUAI,1,45,a1I4W00000HFZpwUAH,,45,45,false,,a1H4W00000BB53vUAD,a1S4W000004D1SAUA0,,a134W000009DZGIQA4,a154W00000926RDQAY,a1C4W00000845KpUAI,a1I4W00000HFZpwUAH,
a1Q4W000003fqY1UAI,,a1H4W00000BB53wUAD,000000332,a1S4W000004D1SBUA0,2019-06-21,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,false,a1C4W00000845KpUAI,1,45,a1I4W00000HFZpxUAH,,45,45,false,,a1H4W00000BB53wUAD,a1S4W000004D1SBUA0,,a134W000009DZGIQA4,a154W00000926RDQAY,a1C4W00000845KpUAI,a1I4W00000HFZpxUAH,
a1Q4W000003fqY2UAI,,a1H4W00000BB53xUAD,000000333,a1S4W000004D1SCUA0,2019-06-21,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,false,a1C4W00000845KpUAI,1,45,a1I4W00000HFZpzUAH,,45,45,false,,a1H4W00000BB53xUAD,a1S4W000004D1SCUA0,,a134W000009DZGIQA4,a154W00000926RDQAY,a1C4W00000845KpUAI,a1I4W00000HFZpzUAH,
a1Q4W000003fqY3UAI,,a1H4W00000BB541UAD,000000278,a1S4W000004D1TfUAK,2018-08-14,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,false,a1C4W00000845KoUAI,1,150,a1I4W00000HFa8aUAD,,150,150,false,,a1H4W00000BB541UAD,a1S4W000004D1TfUAK,,a134W000009DZGIQA4,a154W00000926QuQAI,a1C4W00000845KoUAI,a1I4W00000HFa8aUAD,
a1Q4W000003fqY4UAI,,a1H4W00000BB542UAD,000000279,a1S4W000004D1TgUAK,2018-08-14,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,false,a1C4W00000845KoUAI,1,150,a1I4W00000HFa8cUAD,,150,150,false,,a1H4W00000BB542UAD,a1S4W000004D1TgUAK,,a134W000009DZGIQA4,a154W00000926QuQAI,a1C4W00000845KoUAI,a1I4W00000HFa8cUAD,
a1Q4W000003fqY5UAI,,a1H4W00000BB55kUAD,000000280,a1S4W000004D1ThUAK,2018-08-14,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,false,a1C4W00000845KoUAI,1,150,a1I4W00000HFa8eUAD,,150,150,false,,a1H4W00000BB55kUAD,a1S4W000004D1ThUAK,,a134W000009DZGIQA4,a154W00000926QuQAI,a1C4W00000845KoUAI,a1I4W00000HFa8eUAD,
a1Q4W000003fqY6UAI,,a1H4W00000BB55lUAD,000000281,a1S4W000004D1TiUAK,2018-08-22,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFa8jUAD,,300,300,false,,a1H4W00000BB55lUAD,a1S4W000004D1TiUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFa8jUAD,
a1Q4W000003fqY7UAI,,a1H4W00000BB543UAD,000000282,a1S4W000004D1TjUAK,2018-08-22,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFa8jUAD,,300,300,false,,a1H4W00000BB543UAD,a1S4W000004D1TjUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFa8jUAD,
a1Q4W000003fqY8UAI,,a1H4W00000BB55mUAD,000000283,a1S4W000004D1TkUAK,2018-09-30,0,14,14,,,false,false,a134W000009DZGNQA4,a154W00000926RkQAI,Company Membership,5000,false,a1C4W00000845LAUAY,1,5000,a1I4W00000HFa8mUAD,,5000,5000,false,,a1H4W00000BB55mUAD,a1S4W000004D1TkUAK,,a134W000009DZGNQA4,a154W00000926RkQAI,a1C4W00000845LAUAY,a1I4W00000HFa8mUAD,
a1Q4W000003fqV4UAI,,a1H4W00000BB53bUAD,000000419,a1S4W000004D1RrUAK,2020-04-20,1,14,13,,,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,true,a1C4W00000845KxUAI,1,416.67,a1I4W00000HFZnpUAH,,416.67,416.67,false,,a1H4W00000BB53bUAD,a1S4W000004D1RrUAK,,a134W000009DZGNQA4,a154W00000926RWQAY,a1C4W00000845KxUAI,a1I4W00000HFZnpUAH,
a1Q4W000003fqV5UAI,,a1H4W00000BB53cUAD,000000420,a1S4W000004D1RsUAK,2020-04-20,2,14,12,,,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,true,a1C4W00000845KxUAI,1,416.67,a1I4W00000HFZnsUAH,,416.67,416.67,false,,a1H4W00000BB53cUAD,a1S4W000004D1RsUAK,,a134W000009DZGNQA4,a154W00000926RWQAY,a1C4W00000845KxUAI,a1I4W00000HFZnsUAH,
a1Q4W000003fqV6UAI,,a1H4W00000BB53dUAD,000000421,a1S4W000004D1RtUAK,2020-04-20,2,14,12,,,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,true,a1C4W00000845KxUAI,1,416.67,a1I4W00000HFZnvUAH,,416.67,416.67,false,,a1H4W00000BB53dUAD,a1S4W000004D1RtUAK,,a134W000009DZGNQA4,a154W00000926RWQAY,a1C4W00000845KxUAI,a1I4W00000HFZnvUAH,
a1Q4W000003fqV7UAI,,a1H4W00000BB53eUAD,000000422,a1S4W000004D1RuUAK,2020-04-20,2,14,12,,,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,true,a1C4W00000845KxUAI,1,416.67,a1I4W00000HFZnxUAH,,416.67,416.67,false,,a1H4W00000BB53eUAD,a1S4W000004D1RuUAK,,a134W000009DZGNQA4,a154W00000926RWQAY,a1C4W00000845KxUAI,a1I4W00000HFZnxUAH,
a1Q4W000003fqV8UAI,,a1H4W00000BB53fUAD,000000423,a1S4W000004D1RwUAK,2020-04-20,2,14,12,,,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,true,a1C4W00000845KxUAI,1,416.67,,,416.67,416.67,false,,a1H4W00000BB53fUAD,a1S4W000004D1RwUAK,,a134W000009DZGNQA4,a154W00000926RWQAY,a1C4W00000845KxUAI,,
a1Q4W000003fqV9UAI,,a1H4W00000BB53gUAD,000000424,a1S4W000004D1RvUAK,2020-04-20,2,14,12,,,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,true,a1C4W00000845KxUAI,1,416.67,a1I4W00000HFZo1UAH,,416.67,416.67,false,,a1H4W00000BB53gUAD,a1S4W000004D1RvUAK,,a134W000009DZGNQA4,a154W00000926RWQAY,a1C4W00000845KxUAI,a1I4W00000HFZo1UAH,
a1Q4W000003fqVAUAY,,a1H4W00000BB52qUAD,000000336,a1S4W000004D1RIUA0,2019-08-13,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,true,a1C4W00000845KlUAI,1,75,a1I4W00000HFZjmUAH,,75,75,false,,a1H4W00000BB52qUAD,a1S4W000004D1RIUA0,,a134W000009DZGIQA4,a154W00000926QzQAI,a1C4W00000845KlUAI,a1I4W00000HFZjmUAH,
a1Q4W000003fqVBUAY,,a1H4W00000BB52qUAD,000000337,a1S4W000004D1RIUA0,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,true,a1C4W00000845KOUAY,1,7.5,a1I4W00000HFZjnUAH,a1Q4W000003fqVAUAY,7.5,7.5,true,,a1H4W00000BB52qUAD,a1S4W000004D1RIUA0,,a134W000009DZGIQA4,a154W00000926R1QAI,a1C4W00000845KOUAY,a1I4W00000HFZjnUAH,a1Q4W000003fqVAUAY
a1Q4W000003fqVCUAY,,a1H4W00000BB52qUAD,000000338,a1S4W000004D1RIUA0,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,true,a1C4W00000845KmUAI,1,5,a1I4W00000HFZjoUAH,a1Q4W000003fqVAUAY,5,5,true,,a1H4W00000BB52qUAD,a1S4W000004D1RIUA0,,a134W000009DZGIQA4,a154W00000926R0QAI,a1C4W00000845KmUAI,a1I4W00000HFZjoUAH,a1Q4W000003fqVAUAY
a1Q4W000003fqVDUAY,,a1H4W00000BB52rUAD,000000339,a1S4W000004D1RJUA0,2019-08-13,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,true,a1C4W00000845KlUAI,1,75,,,75,75,false,,a1H4W00000BB52rUAD,a1S4W000004D1RJUA0,,a134W000009DZGIQA4,a154W00000926QzQAI,a1C4W00000845KlUAI,,
a1Q4W000003fqVEUAY,,a1H4W00000BB52sUAD,000000340,a1S4W000004D1RKUA0,2019-08-13,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,true,a1C4W00000845KlUAI,1,75,,,75,75,false,,a1H4W00000BB52sUAD,a1S4W000004D1RKUA0,,a134W000009DZGIQA4,a154W00000926QzQAI,a1C4W00000845KlUAI,,
a1Q4W000003fqVFUAY,,a1H4W00000BB52rUAD,000000341,a1S4W000004D1RJUA0,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,true,a1C4W00000845KOUAY,1,18,,a1Q4W000003fqVDUAY,18,18,true,,a1H4W00000BB52rUAD,a1S4W000004D1RJUA0,,a134W000009DZGIQA4,a154W00000926R1QAI,a1C4W00000845KOUAY,,a1Q4W000003fqVDUAY
a1Q4W000003fqVGUAY,,a1H4W00000BB52rUAD,000000342,a1S4W000004D1RJUA0,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,true,a1C4W00000845KmUAI,1,12,,a1Q4W000003fqVDUAY,12,12,true,,a1H4W00000BB52rUAD,a1S4W000004D1RJUA0,,a134W000009DZGIQA4,a154W00000926R0QAI,a1C4W00000845KmUAI,,a1Q4W000003fqVDUAY
a1Q4W000003fqVHUAY,,a1H4W00000BB52sUAD,000000343,a1S4W000004D1RKUA0,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,true,a1C4W00000845KOUAY,1,18,,a1Q4W000003fqVEUAY,18,18,true,,a1H4W00000BB52sUAD,a1S4W000004D1RKUA0,,a134W000009DZGIQA4,a154W00000926R1QAI,a1C4W00000845KOUAY,,a1Q4W000003fqVEUAY
a1Q4W000003fqVIUAY,,a1H4W00000BB52sUAD,000000344,a1S4W000004D1RKUA0,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,true,a1C4W00000845KmUAI,1,12,,a1Q4W000003fqVEUAY,12,12,true,,a1H4W00000BB52sUAD,a1S4W000004D1RKUA0,,a134W000009DZGIQA4,a154W00000926R0QAI,a1C4W00000845KmUAI,,a1Q4W000003fqVEUAY
a1Q4W000003fqVJUAY,,a1H4W00000BB52tUAD,000000345,a1S4W000004D1RLUA0,2019-08-13,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,true,a1C4W00000845KlUAI,1,75,,,75,75,false,,a1H4W00000BB52tUAD,a1S4W000004D1RLUA0,,a134W000009DZGIQA4,a154W00000926QzQAI,a1C4W00000845KlUAI,,
a1Q4W000003fqVKUAY,,a1H4W00000BB52tUAD,000000346,a1S4W000004D1RLUA0,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,true,a1C4W00000845KOUAY,1,18,,a1Q4W000003fqVJUAY,18,18,true,,a1H4W00000BB52tUAD,a1S4W000004D1RLUA0,,a134W000009DZGIQA4,a154W00000926R1QAI,a1C4W00000845KOUAY,,a1Q4W000003fqVJUAY
a1Q4W000003fqVLUAY,,a1H4W00000BB52tUAD,000000347,a1S4W000004D1RLUA0,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,true,a1C4W00000845KmUAI,1,12,,a1Q4W000003fqVJUAY,12,12,true,,a1H4W00000BB52tUAD,a1S4W000004D1RLUA0,,a134W000009DZGIQA4,a154W00000926R0QAI,a1C4W00000845KmUAI,,a1Q4W000003fqVJUAY
a1Q4W000003fqVMUAY,,a1H4W00000BB52uUAD,000000349,a1S4W000004D1TcUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZkFUAX,,300,300,false,,a1H4W00000BB52uUAD,a1S4W000004D1TcUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZkFUAX,
a1Q4W000003fqVlUAI,,a1H4W00000BB53FUAT,000000375,a1S4W000004D1RWUA0,2020-02-06,0,10,10,,,false,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,a1C4W00000845KMUAY,1,2291.67,a1I4W00000HFZldUAH,,2291.67,2291.67,false,,a1H4W00000BB53FUAT,a1S4W000004D1RWUA0,,a134W000009DZGNQA4,a154W00000926QvQAI,a1C4W00000845KMUAY,a1I4W00000HFZldUAH,
a1Q4W000003fqVmUAI,,a1H4W00000BB53GUAT,000000376,a1S4W000004D1RXUA0,2020-02-10,1,10,9,,,false,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,a1C4W00000845KMUAY,1,2291.67,a1I4W00000HFZleUAH,,2291.67,2291.67,false,,a1H4W00000BB53GUAT,a1S4W000004D1RXUA0,,a134W000009DZGNQA4,a154W00000926QvQAI,a1C4W00000845KMUAY,a1I4W00000HFZleUAH,
a1Q4W000003fqVnUAI,,a1H4W00000BB53HUAT,000000377,a1S4W000004D1RYUA0,2020-02-21,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,false,a1C4W00000845KpUAI,1,45,a1I4W00000HFZlnUAH,,45,45,false,,a1H4W00000BB53HUAT,a1S4W000004D1RYUA0,,a134W000009DZGIQA4,a154W00000926RDQAY,a1C4W00000845KpUAI,a1I4W00000HFZlnUAH,
a1Q4W000003fqVoUAI,,a1H4W00000BB53IUAT,000000379,a1S4W000004D1RZUA0,2020-03-06,2,10,8,,,false,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,a1C4W00000845KMUAY,1,2083.33,a1I4W00000HFZltUAH,,2083.33,2083.33,false,,a1H4W00000BB53IUAT,a1S4W000004D1RZUA0,,a134W000009DZGNQA4,a154W00000926QvQAI,a1C4W00000845KMUAY,a1I4W00000HFZltUAH,
a1Q4W000003fqVpUAI,,a1H4W00000BB53JUAT,000000380,a1S4W000004D1RbUAK,2020-03-30,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,false,a1C4W00000845KlUAI,1,900,a1I4W00000HFZmJUAX,,900,900,false,,a1H4W00000BB53JUAT,a1S4W000004D1RbUAK,,a134W000009DZGIQA4,a154W00000926QzQAI,a1C4W00000845KlUAI,a1I4W00000HFZmJUAX,
a1Q4W000003fqVqUAI,,a1H4W00000BB53JUAT,000000381,a1S4W000004D1RbUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,true,a1C4W00000845KmUAI,1,50,a1I4W00000HFZmKUAX,a1Q4W000003fqVpUAI,50,50,true,,a1H4W00000BB53JUAT,a1S4W000004D1RbUAK,,a134W000009DZGIQA4,a154W00000926R0QAI,a1C4W00000845KmUAI,a1I4W00000HFZmKUAX,a1Q4W000003fqVpUAI
a1Q4W000003fqVrUAI,,a1H4W00000BB53KUAT,000000382,a1S4W000004D1RaUAK,2020-03-30,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,false,a1C4W00000845KlUAI,1,900,a1I4W00000HFZmLUAX,,900,900,false,,a1H4W00000BB53KUAT,a1S4W000004D1RaUAK,,a134W000009DZGIQA4,a154W00000926QzQAI,a1C4W00000845KlUAI,a1I4W00000HFZmLUAX,
a1Q4W000003fqVsUAI,,a1H4W00000BB53KUAT,000000383,a1S4W000004D1RaUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,false,a1C4W00000845KmUAI,1,60,a1I4W00000HFZmMUAX,a1Q4W000003fqVrUAI,60,60,true,,a1H4W00000BB53KUAT,a1S4W000004D1RaUAK,,a134W000009DZGIQA4,a154W00000926R0QAI,a1C4W00000845KmUAI,a1I4W00000HFZmMUAX,a1Q4W000003fqVrUAI
a1Q4W000003fqVtUAI,,a1H4W00000BB53LUAT,000000384,a1S4W000004D1RdUAK,2020-03-30,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,false,a1C4W00000845KlUAI,1,900,a1I4W00000HFZmNUAX,,900,900,false,,a1H4W00000BB53LUAT,a1S4W000004D1RdUAK,,a134W000009DZGIQA4,a154W00000926QzQAI,a1C4W00000845KlUAI,a1I4W00000HFZmNUAX,
