Id,EventApi__Event__c,Name,External_Id__c,OrderApi__Adjustment_Account__c,OrderApi__Assign_to_Item__c,OrderApi__Assignment_Badge_Types_CSV__c,OrderApi__Assignment_SObject__c,OrderApi__Assignments_Display_Label__c,OrderApi__Business_Group__c,OrderApi__Cost__c,OrderApi__Defer_Revenue__c,OrderApi__Deferred_Revenue_Account__c,OrderApi__Deferred_Revenue_Term__c,OrderApi__Description__c,OrderApi__Disable_Price_Rules__c,OrderApi__Disable_Scheduling__c,OrderApi__Discount_Account__c,OrderApi__Display_Name__c,OrderApi__Download_File_Location__c,OrderApi__Download_File_Name__c,OrderApi__Download_File_Type__c,OrderApi__EAN__c,OrderApi__Enable_Access_Permissions__c,OrderApi__Enable_Assignments__c,OrderApi__Enable_Shipping__c,OrderApi__Features_List__c,OrderApi__Flex_Day_of_the_Month__c,OrderApi__Form__c,OrderApi__ISBN__c,OrderApi__Image_Path__c,OrderApi__Income_Account__c,OrderApi__Interview_Form_Display_Label__c,OrderApi__Is_Active__c,OrderApi__Is_Contribution__c,OrderApi__Is_Default_Shipping_Rate__c,OrderApi__Is_Default_Tax_Rate__c,OrderApi__Is_Downloadable__c,OrderApi__Is_Event__c,OrderApi__Is_Inventoried__c,OrderApi__Is_Publication__c,OrderApi__Is_Service__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Subscription__c,OrderApi__Is_Tax_Deductible__c,OrderApi__Is_Tax__c,OrderApi__Is_Taxable__c,OrderApi__Item_Class__c,OrderApi__Item_Weight_UOM__c,OrderApi__Item_Weight__c,OrderApi__Line_Description__c,OrderApi__Maximum_Number_of_Assignments__c,OrderApi__Maximum_Number_of_Downloads__c,OrderApi__Maximum_Value__c,OrderApi__Maximum_Weight__c,OrderApi__Minimum_Value__c,OrderApi__Minimum_Weight__c,OrderApi__Not_For_Individual_Sale__c,OrderApi__Price__c,OrderApi__Refund_Account__c,OrderApi__Require_Assignments__c,OrderApi__Require_Shipping__c,OrderApi__Restrict_Number_of_Assignments__c,OrderApi__Restrict_Number_of_Downloads__c,OrderApi__Revenue_Recognition_Date__c,OrderApi__Revenue_Recognition_Rule__c,OrderApi__Revenue_Recognition_Term_Rule__c,OrderApi__SKU__c,OrderApi__Shipping_Method__c,OrderApi__Shipping_Region__c,OrderApi__Subscription_Plan_Display_Label__c,OrderApi__Tax_Class__c,OrderApi__Tax_Locale__c,OrderApi__Tax_Percent__c,OrderApi__UPC__c,OrderApi__Package_Items__c,OrderApi__Required_Package_Items__c,EventApi__Schedule_Item__c,EventApi__Sponsor_Package__c,EventApi__Ticket_Type__c,ROEApi__Item_Class_Name__c,ProgramApi__Is_Program_Fee__c,ProgramApi__Is_Program_Maintenance_Fee__c,ProgramApi__Program__c,OrderApi__Require_PreAuthorized_Payment__c,OrderApi__AR_Account__c,OrderApi__Invoice_Payment_Priority__c,OrderApi__Add_to_Cart_Button_Label_Override__c,OrderApi__Add_to_Cart_Button_Override__c,OrderApi__Assignment_Instructions__c,OrderApi__Enable_Cancellation_Request__c,OrderApi__Enable_MidTerm_Changes__c,OrderApi__Inventory_Message__c,OrderApi__Inventory__c,OrderApi__Parent_Item__c,OrderApi__Renewal_Form__c,OrderApi__eStore_Description__c,OrderApi__eStore_Short_Description__c,OrderApi__Item__c,EventApi__Event__r.Id,OrderApi__Adjustment_Account__r.Id,OrderApi__Business_Group__r.Name,OrderApi__Deferred_Revenue_Account__r.Id,OrderApi__Discount_Account__r.Id,OrderApi__Form__r.Id,OrderApi__Income_Account__r.Id,OrderApi__Item_Class__r.External_Id__c,OrderApi__Refund_Account__r.Id,OrderApi__Shipping_Method__r.Id,OrderApi__Shipping_Region__r.Id,OrderApi__Tax_Class__r.External_Id__c,OrderApi__Tax_Locale__r.Id,EventApi__Schedule_Item__r.External_Id__c,EventApi__Sponsor_Package__r.External_Id__c,EventApi__Ticket_Type__r.External_Id__c,ProgramApi__Program__r.Id,OrderApi__AR_Account__r.Id,OrderApi__Renewal_Form__r.Id,OrderApi__Item__r.External_Id__c
a154W00000926VMQAY,a1Y4W000002r0bxUAA,VIP Registration,615,a104W00000G3d2HQAR,false,,RESERVED,,a0o4W00000M5SknQAF,0,false,,,"Get full conference access, plus a backstage pass to meet our keynote speakers!",false,false,a104W00000G3d1cQAB,VIP Registration (Clone Friday),,,,,false,true,false,,,a0S4W00000WEbeKUAT,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/JNChCOwT_vip_ticket_png&bucket=fonteva-customer-media-secure,a104W00000G3d1HQAR,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZGyQAO,,,,,,,,,,false,200,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,a1j4W00000SEaGEQA1,4f04433a-764d-4-Ticket Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,"Get full conference access, plus a backstage pass to meet our keynote speakers!",,,a1Y4W000002r0bxUAA,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,a0S4W00000WEbeKUAT,a104W00000G3d1HQAR,90,a104W00000G3d1HQAR,,,,,,,52,,a104W00000G3d1FQAR,,
a154W00000926VNQAY,a1Y4W000002r0bxUAA,Advanced Discussion,616,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,false,a104W00000G3d1EQAR,Advanced Discussion,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZIlQAO,,,,,,,,,,false,25,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX26QAG,,,4f04433a-764d-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,,,a1Y4W000002r0bxUAA,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,91,a104W00000G3d1HQAR,,,,,26,,,,a104W00000G3d1FQAR,,
a154W00000926VOQAY,a1Y4W000002r0bxUAA,Beginner Workshop,617,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,false,a104W00000G3d1EQAR,Beginner Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZIlQAO,,,,,,,,,,false,25,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX27QAG,,,4f04433a-764d-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,,,a1Y4W000002r0bxUAA,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,91,a104W00000G3d1HQAR,,,,,27,,,,a104W00000G3d1FQAR,,
a154W00000926VPQAY,a1Y4W000002r0bxUAA,Conferece Check In,618,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>Please check in when you arrive at the symposium.</p>,false,false,a104W00000G3d1EQAR,Conference Check In,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZIlQAO,,,,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX28QAG,,,4f04433a-764d-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>Please check in when you arrive at the symposium.</p>,,,a1Y4W000002r0bxUAA,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,91,a104W00000G3d1HQAR,,,,,37,,,,a104W00000G3d1FQAR,,
a154W00000926VQQAY,a1Y4W000002r0bxUAA,Keynote Speech,619,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,false,a104W00000G3d1EQAR,Keynote Speech,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZIlQAO,,,,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX29QAG,,,4f04433a-764d-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",,,a1Y4W000002r0bxUAA,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,91,a104W00000G3d1HQAR,,,,,38,,,,a104W00000G3d1FQAR,,
a154W00000926XWQAY,a1Y4W000002r0bwUAA,JS Test Ticket,620,a104W00000G3d2HQAR,false,,RESERVED,,a0o4W00000M5SknQAF,0,false,,,,false,false,a104W00000G3d1cQAB,JS Test Ticket (TC-018016),,,,,false,true,false,,,,,,a104W00000G3d1HQAR,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZHCQA4,,,JS Test Ticket (TC-018016),,,,,,,false,120,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,a1j4W00000SEaGXQA1,41f816d0-e0cd-4-Ticket Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,,,,a1Y4W000002r0bwUAA,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1HQAR,10,a104W00000G3d1HQAR,,,,,,,73,,a104W00000G3d1FQAR,,
a154W00000926XXQAY,a1Y4W000002r0bwUAA,Session 1,621,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,,false,false,a104W00000G3d1EQAR,Session 1,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZI0QAO,,,,,,,,,,false,10,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX3PQAW,,,41f816d0-e0cd-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,,,,a1Y4W000002r0bwUAA,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,11,a104W00000G3d1HQAR,,,,,188,,,,a104W00000G3d1FQAR,,
a154W00000926XYQAY,,Full Conference Pass,622,a104W00000G3d2HQAR,false,,RESERVED,,a0o4W00000M5SknQAF,0,false,,,"Access all areas of the event including all sessions, and exhibits.",false,false,a104W00000G3d1cQAB,Full Conference Pass (test event),,,,,false,true,false,,,a0S4W00000WEbeKUAT,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/lXIIWVPG_conference_ticket_png&bucket=fonteva-customer-media-secure,a104W00000G3d1HQAR,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZHDQA4,,,Full Conference Pass (test event),,,,,,,false,100,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,a1j4W00000SEaGYQA1,bf49a80e-b3e0-4-Ticket Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,"Access all areas of the event including all sessions, and exhibits.",,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,a0S4W00000WEbeKUAT,a104W00000G3d1HQAR,15,a104W00000G3d1HQAR,,,,,,,74,,a104W00000G3d1FQAR,,
a154W00000926XZQAY,,VIP Registration,623,a104W00000G3d2HQAR,false,,RESERVED,,a0o4W00000M5SknQAF,0,false,,,"Get full conference access, plus a backstage pass to meet our keynote speakers!",false,false,a104W00000G3d1cQAB,VIP Registration (test event),,,,,false,true,false,,,a0S4W00000WEbeKUAT,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/JNChCOwT_vip_ticket_png&bucket=fonteva-customer-media-secure,a104W00000G3d1HQAR,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZHDQA4,,,VIP Registration (test event),,,,,,,false,200,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,a1j4W00000SEaGZQA1,bf49a80e-b3e0-4-Ticket Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,"Get full conference access, plus a backstage pass to meet our keynote speakers!",,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,a0S4W00000WEbeKUAT,a104W00000G3d1HQAR,15,a104W00000G3d1HQAR,,,,,,,75,,a104W00000G3d1FQAR,,
a154W00000926XaQAI,,Advanced Discussion,624,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,false,a104W00000G3d1EQAR,Advanced Discussion,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZI1QAO,,,,,,,,,,false,25,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX3QQAW,,,bf49a80e-b3e0-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,16,a104W00000G3d1HQAR,,,,,189,,,,a104W00000G3d1FQAR,,
a154W00000926XbQAI,,Beginner Workshop,625,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,false,a104W00000G3d1EQAR,Beginner Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZI1QAO,,,,,,,,,,false,25,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX3RQAW,,,bf49a80e-b3e0-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,16,a104W00000G3d1HQAR,,,,,200,,,,a104W00000G3d1FQAR,,
a154W00000926XcQAI,,Conferece Check In,626,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>Please check in when you arrive at the symposium.</p>,false,false,a104W00000G3d1EQAR,Conference Check In,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZI1QAO,,,,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX3SQAW,,,bf49a80e-b3e0-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>Please check in when you arrive at the symposium.</p>,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,16,a104W00000G3d1HQAR,,,,,201,,,,a104W00000G3d1FQAR,,
a154W00000926XdQAI,,Keynote Speech,627,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,false,a104W00000G3d1EQAR,Keynote Speech,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZI1QAO,,,,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX3TQAW,,,bf49a80e-b3e0-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,16,a104W00000G3d1HQAR,,,,,202,,,,a104W00000G3d1FQAR,,
a154W00000926XeQAI,,Leadership Workshop,628,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,false,a104W00000G3d1EQAR,Leadership Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZI1QAO,,,,,,,,,,false,25,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX3UQAW,,,bf49a80e-b3e0-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>Attend this session to sharpen your leadership skills.</p>,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,16,a104W00000G3d1HQAR,,,,,203,,,,a104W00000G3d1FQAR,,
a154W00000926XfQAI,,Luncheon,629,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,false,a104W00000G3d1EQAR,Luncheon,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZI1QAO,,,,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX3VQAW,,,bf49a80e-b3e0-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,16,a104W00000G3d1HQAR,,,,,204,,,,a104W00000G3d1FQAR,,
a154W00000926ZtQAI,,Advanced Discussion,630,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,false,a104W00000G3d1EQAR,Advanced Discussion,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZIKQA4,,,,,,,,,,false,25,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX4sQAG,,,1c2636d9-9e0d-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,47,a104W00000G3d1HQAR,,,,,90,,,,a104W00000G3d1FQAR,,
a154W00000926ZuQAI,,Beginner Workshop,631,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,false,a104W00000G3d1EQAR,Beginner Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZIKQA4,,,,,,,,,,false,25,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX4tQAG,,,1c2636d9-9e0d-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,47,a104W00000G3d1HQAR,,,,,100,,,,a104W00000G3d1FQAR,,
a154W00000926ZvQAI,,Conferece Check In,632,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>Please check in when you arrive at the symposium.</p>,false,false,a104W00000G3d1EQAR,Conference Check In,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZIKQA4,,,,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX4uQAG,,,1c2636d9-9e0d-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>Please check in when you arrive at the symposium.</p>,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,47,a104W00000G3d1HQAR,,,,,101,,,,a104W00000G3d1FQAR,,
a154W00000926ZwQAI,,Keynote Speech,633,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,false,a104W00000G3d1EQAR,Keynote Speech,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZIKQA4,,,,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX4vQAG,,,1c2636d9-9e0d-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,47,a104W00000G3d1HQAR,,,,,102,,,,a104W00000G3d1FQAR,,
a154W00000926ZxQAI,,Leadership Workshop,634,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,false,a104W00000G3d1EQAR,Leadership Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZIKQA4,,,,,,,,,,false,25,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX4wQAG,,,1c2636d9-9e0d-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>Attend this session to sharpen your leadership skills.</p>,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,47,a104W00000G3d1HQAR,,,,,103,,,,a104W00000G3d1FQAR,,
a154W00000926ZyQAI,,Luncheon,635,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,false,a104W00000G3d1EQAR,Luncheon,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZIKQA4,,,,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX4xQAG,,,1c2636d9-9e0d-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,47,a104W00000G3d1HQAR,,,,,104,,,,a104W00000G3d1FQAR,,
a154W00000926ZzQAI,,Round Table Discussion I,636,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,false,a104W00000G3d1EQAR,Round Table Discussion I,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZIKQA4,,,,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX4yQAG,,,1c2636d9-9e0d-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,47,a104W00000G3d1HQAR,,,,,105,,,,a104W00000G3d1FQAR,,
