Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,EventApi__Item__c,EventApi__Adjustment_Account__c,EventApi__Allow_Conflicts__c,EventApi__Assignments_Display_Label__c,EventApi__Business_Group__c,EventApi__Capacity__c,EventApi__Cost__c,EventApi__Defer_Revenue__c,EventApi__Deferred_Revenue_Account__c,EventApi__Deferred_Revenue_Term__c,EventApi__Description__c,EventApi__Disable_Registration__c,EventApi__Discount_Account__c,EventApi__Display_Name__c,EventApi__Duration__c,EventApi__Enable_Access_Permissions__c,EventApi__Enable_Assignments__c,EventApi__Enable_Waitlist__c,EventApi__End_Date_Time__c,EventApi__End_Date__c,EventApi__End_Time__c,EventApi__Flex_Day_of_the_Month__c,EventApi__Form__c,EventApi__Image_Path__c,EventApi__Image_URL__c,EventApi__Income_Account__c,EventApi__Interview_Form_Display_Label__c,EventApi__Is_Active__c,EventApi__Is_Automatically_Added__c,EventApi__Is_Contribution__c,EventApi__Is_Tax_Deductible__c,EventApi__Is_Taxable__c,EventApi__Item_Class__c,EventApi__Line_Description__c,EventApi__Maximum_Number_of_Assignments__c,EventApi__Price__c,EventApi__Quantity_Available__c,EventApi__Quantity_Remaining__c,EventApi__Quantity_Sold__c,EventApi__Refund_Account__c,EventApi__Require_Assignments__c,EventApi__Restrict_Number_of_Assignments__c,EventApi__Revenue_Recognition_Date__c,EventApi__Revenue_Recognition_Rule__c,EventApi__Revenue_Recognition_Term_Rule__c,EventApi__Room__c,EventApi__SKU__c,EventApi__Session_End_Time__c,EventApi__Session_Start_Time__c,EventApi__Start_Date_Time__c,EventApi__Start_Date__c,EventApi__Start_Time__c,EventApi__Tax_Class__c,ROEApi__Event_Display_Name__c,ROEApi__Event_Name__c,EventApi__AR_Account__c,EventApi__Hide_During_Registration__c,EventApi__Invoice_Payment_Priority__c,EventApi__Required_for_Registration__c,LastViewedDate,LastReferencedDate,EventApi__Item__r.External_Id__c,EventApi__Adjustment_Account__r.Name,EventApi__Business_Group__r.Name,EventApi__Deferred_Revenue_Account__r.Name,EventApi__Discount_Account__r.Name,EventApi__Form__r.Name,EventApi__Income_Account__r.Name,EventApi__Item_Class__r.External_Id__c,EventApi__Refund_Account__r.Name,EventApi__Room__r.Name,EventApi__Tax_Class__r.External_Id__c,EventApi__AR_Account__r.Name
a1d4W00000ivfagQAA,false,Advanced Discussion,100,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjneQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a104W00000FuSwjQAF,Advanced Discussion,02:00,false,false,true,2022-07-14T18:00:00.000+0000,2022-07-14,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICgQAM,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,1:00 PM,11:00 AM,2022-07-14T16:00:00.000+0000,2022-07-14,: PM,,test2,,a104W00000FuSwkQAF,false,,false,,,429,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,47,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfahQAA,false,Beginner Workshop,101,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjnfQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a104W00000FuSwjQAF,Beginner Workshop,01:00,false,false,true,2022-07-14T16:00:00.000+0000,2022-07-14,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICgQAM,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2022-07-14T15:00:00.000+0000,2022-07-14,: PM,,test2,,a104W00000FuSwkQAF,false,,false,,,430,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,47,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaiQAA,false,Conferece Check In,102,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjngQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Please check in when you arrive at the symposium.</p>,true,a104W00000FuSwjQAF,Conference Check In,03:00,false,false,false,2022-07-13T17:00:00.000+0000,2022-07-13,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICgQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,9:00 AM,2022-07-13T14:00:00.000+0000,2022-07-13,: PM,,test2,,a104W00000FuSwkQAF,false,,false,,,431,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,47,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfajQAA,false,Keynote Speech,103,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjnhQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,a104W00000FuSwjQAF,Keynote Speech,01:00,false,false,false,2022-07-13T17:00:00.000+0000,2022-07-13,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICgQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,11:00 AM,2022-07-13T16:00:00.000+0000,2022-07-13,: PM,,test2,,a104W00000FuSwkQAF,false,,false,,,432,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,47,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfakQAA,false,Leadership Workshop,104,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjniQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000FuSwjQAF,Leadership Workshop,01:00,false,false,true,2022-07-13T22:00:00.000+0000,2022-07-13,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICgQAM,,,25,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,5:00 PM,4:00 PM,2022-07-13T21:00:00.000+0000,2022-07-13,: PM,,test2,,a104W00000FuSwkQAF,false,,false,,,433,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,47,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfalQAA,false,Luncheon,105,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjnjQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000FuSwjQAF,Luncheon,01:15,false,false,false,2022-07-14T18:15:00.000+0000,2022-07-14,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICgQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,1:15 PM,12:00 PM,2022-07-14T17:00:00.000+0000,2022-07-14,: PM,,test2,,a104W00000FuSwkQAF,false,,false,,,461,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,47,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfamQAA,false,Round Table Discussion I,106,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjnkQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000FuSwjQAF,Round Table Discussion I,01:30,false,false,true,2022-07-13T20:30:00.000+0000,2022-07-13,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICgQAM,,,,1000,1000,0,a104W00000FuSwmQAF,false,false,,,,,,3:30 PM,2:00 PM,2022-07-13T19:00:00.000+0000,2022-07-13,: PM,,test2,,a104W00000FuSwkQAF,false,,false,,,462,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,47,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfanQAA,false,Round Table Discussion II,107,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjnlQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000FuSwjQAF,Round Table Discussion II,01:15,false,false,true,2022-07-14T21:15:00.000+0000,2022-07-14,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICgQAM,,,,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,4:15 PM,3:00 PM,2022-07-14T20:00:00.000+0000,2022-07-14,: PM,,test2,,a104W00000FuSwkQAF,false,,false,,,463,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,47,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaoQAA,false,Welcome Breakfast,108,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjnmQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000FuSwjQAF,Welcome Breakfast,01:00,false,false,false,2022-07-13T16:00:00.000+0000,2022-07-13,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICgQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2022-07-13T15:00:00.000+0000,2022-07-13,: PM,,test2,,a104W00000FuSwkQAF,false,,false,,,464,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,47,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfapQAA,false,Advanced Discussion,109,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjnsQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a104W00000FuSwjQAF,Advanced Discussion,02:00,false,false,true,2026-07-22T18:00:00.000+0000,2026-07-22,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICjQAM,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,1:00 PM,11:00 AM,2026-07-22T16:00:00.000+0000,2026-07-22,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,496,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,50,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaqQAA,false,Beginner Workshop,110,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjntQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a104W00000FuSwjQAF,Beginner Workshop,01:00,false,false,true,2026-07-22T16:00:00.000+0000,2026-07-22,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICjQAM,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2026-07-22T15:00:00.000+0000,2026-07-22,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,497,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,50,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfarQAA,false,Conference Check-In,111,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjnuQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Please check-in when you arrive at the symposium.</p>,true,a104W00000FuSwjQAF,Conference Check-In,03:00,false,false,false,2026-07-21T17:00:00.000+0000,2026-07-21,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICjQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,9:00 AM,2026-07-21T14:00:00.000+0000,2026-07-21,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,498,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,50,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfasQAA,false,Keynote Speech,112,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjnvQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",false,a104W00000FuSwjQAF,Keynote Speech,01:00,false,false,false,2026-07-21T17:00:00.000+0000,2026-07-21,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICjQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,11:00 AM,2026-07-21T16:00:00.000+0000,2026-07-21,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,499,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,50,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfatQAA,false,Leadership Workshop,113,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjnwQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000FuSwjQAF,Leadership Workshop,01:00,false,false,true,2026-07-21T22:00:00.000+0000,2026-07-21,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICjQAM,,,25,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,5:00 PM,4:00 PM,2026-07-21T21:00:00.000+0000,2026-07-21,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,500,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,50,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfauQAA,false,Luncheon,114,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjnxQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000FuSwjQAF,Luncheon,01:15,false,false,false,2026-07-22T18:15:00.000+0000,2026-07-22,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICjQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,1:15 PM,12:00 PM,2026-07-22T17:00:00.000+0000,2026-07-22,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,501,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,50,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfavQAA,false,Round Table Discussion I,115,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjnyQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000FuSwjQAF,Round Table Discussion I,01:30,false,false,true,2026-07-21T20:30:00.000+0000,2026-07-21,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICjQAM,,,,1000,1000,0,a104W00000FuSwmQAF,false,false,,,,,,3:30 PM,2:00 PM,2026-07-21T19:00:00.000+0000,2026-07-21,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,502,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,50,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfb0QAA,false,Conference Check-In,116,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjo8QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Please check-in when you arrive at the symposium.</p>,true,a104W00000FuSwjQAF,Conference Check-In,03:00,false,false,false,2026-08-12T17:00:00.000+0000,2026-08-12,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICmQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,9:00 AM,2026-08-12T14:00:00.000+0000,2026-08-12,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,13,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,53,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfb1QAA,false,Keynote Speech,117,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjo9QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",false,a104W00000FuSwjQAF,Keynote Speech,01:00,false,false,false,2026-08-12T17:00:00.000+0000,2026-08-12,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICmQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,11:00 AM,2026-08-12T16:00:00.000+0000,2026-08-12,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,14,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,53,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfawQAA,false,Round Table Discussion II,118,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjnzQAA,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000FuSwjQAF,Round Table Discussion II,01:15,false,false,true,2026-07-22T21:15:00.000+0000,2026-07-22,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICjQAM,,,,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,4:15 PM,3:00 PM,2026-07-22T20:00:00.000+0000,2026-07-22,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,503,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,50,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaxQAA,false,Welcome Breakfast,119,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjo0QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000FuSwjQAF,Welcome Breakfast,01:00,false,false,false,2026-07-21T16:00:00.000+0000,2026-07-21,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICjQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2026-07-21T15:00:00.000+0000,2026-07-21,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,504,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,50,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfayQAA,false,Advanced Discussion,120,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjo6QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a104W00000FuSwjQAF,Advanced Discussion,02:00,false,false,true,2026-08-13T18:00:00.000+0000,2026-08-13,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICmQAM,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,1:00 PM,11:00 AM,2026-08-13T16:00:00.000+0000,2026-08-13,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,11,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,53,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfazQAA,false,Beginner Workshop,121,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjo7QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a104W00000FuSwjQAF,Beginner Workshop,01:00,false,false,true,2026-08-13T16:00:00.000+0000,2026-08-13,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICmQAM,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2026-08-13T15:00:00.000+0000,2026-08-13,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,12,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,53,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfb2QAA,false,Leadership Workshop,122,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjoAQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000FuSwjQAF,Leadership Workshop,01:00,false,false,true,2026-08-12T22:00:00.000+0000,2026-08-12,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICmQAM,,,25,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,5:00 PM,4:00 PM,2026-08-12T21:00:00.000+0000,2026-08-12,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,15,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,53,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfb3QAA,false,Luncheon,123,2020-08-28T02:16:22.000+0000,2020-09-24T07:55:54.000+0000,2020-09-24T07:55:55.000+0000,a154W000008mjoBQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000FuSwjQAF,Luncheon,01:15,false,false,false,2026-08-13T18:15:00.000+0000,2026-08-13,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICmQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,1:15 PM,12:00 PM,2026-08-13T17:00:00.000+0000,2026-08-13,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,16,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,53,4000 - Income,,,1100 - Accounts Receivable
