Name,OrderApi__End_Date__c,OrderApi__Is_Active__c,OrderApi__Is_Default__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Limit_Per_Account__c,OrderApi__Limit_Per_Contact__c,OrderApi__Max_Assignments__c,OrderApi__Max_Num_Available__c,OrderApi__Max_Quantity__c,OrderApi__Min_Assignments__c,OrderApi__Min_Quantity__c,OrderApi__Num_Times_Used__c,OrderApi__Price__c,OrderApi__Required_Badge_Types__c,OrderApi__Required_Source_Codes__c,OrderApi__Required_Subscription_Plans__c,OrderApi__Start_Date__c,EventApi__Schedule_Item__c,EventApi__Ticket_Type__c,PriceApi__Bulk_Price_Rule__c,EventApi__Is_Early_Bird_Price__c,EventApi__Is_On_Site_Price__c,OrderApi__Is_Promotional_Price__c,OrderApi__Tax_Inclusive_Price__c,OrderApi__Additional_Currencies_JSON__c,Errors,Id
DEFAULT,,true,true,,a1BR0000005Wn0cMAC,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a1KR0000004y1hNMAQ
DEFAULT,,true,true,,a1BR0000005Wn0dMAC,,,,,,,,0,25,,,,,,,,false,false,false,25,,,a1KR0000004y1hOMAQ
DEFAULT,,true,true,,a1BR0000005Wn0eMAC,,,,,,,,0,15,,,,,,,,false,false,false,15,,,a1KR0000004y1hPMAQ
DEFAULT,,true,true,,a1BR0000005Wn0fMAC,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a1KR0000004y1hQMAQ
DEFAULT,,true,true,,a1BR0000005Wn0gMAC,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a1KR0000004y1hRMAQ
DEFAULT,,true,true,,a1BR0000005Wn0hMAC,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a1KR0000004y1hSMAQ
DEFAULT,,true,true,,a1BR0000005Wn1BMAS,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a1KR0000004y1hTMAQ
DEFAULT,,true,true,,a1BR0000005Wn1CMAS,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a1KR0000004y1hUMAQ
DEFAULT,,true,true,,a1BR0000005Wn1DMAS,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a1KR0000004y1hVMAQ
DEFAULT,,true,true,,a1BR0000005Wn1FMAS,,,,,,,,0,0,,,,,a1rR0000000zo0ZIAQ,,,false,false,false,0,,,a1KR0000004y1hWMAQ
DEFAULT,,true,true,,a1BR0000005Wn1GMAS,,,,,,,,0,25,,,,,a1rR0000000zo0aIAA,,,false,false,false,25,,,a1KR0000004y1hXMAQ
DEFAULT,,true,true,,a1BR0000005Wn1HMAS,,,,,,,,0,25,,,,,a1rR0000000zo0bIAA,,,false,false,false,25,,,a1KR0000004y1hYMAQ
DEFAULT,,true,true,,a1BR0000005Wn1IMAS,,,,,,,,0,0,,,,,a1rR0000000zo0cIAA,,,false,false,false,0,,,a1KR0000004y1hZMAQ
DEFAULT,,true,true,,a1BR0000005Wn1kMAC,,,,,,,,0,25,,,,,a1rR0000000zo0dIAA,,,false,false,false,25,,,a1KR0000004y1haMAA
DEFAULT,,true,true,,a1BR0000005Wn1lMAC,,,,,,,,0,0,,,,,a1rR0000000zo0eIAA,,,false,false,false,0,,,a1KR0000004y1hbMAA
DEFAULT,,true,true,,a1BR0000005Wn1mMAC,,,,,,,,0,0,,,,,a1rR0000000zo0fIAA,,,false,false,false,0,,,a1KR0000004y1hcMAA
DEFAULT,,true,true,,a1BR0000005Wn1nMAC,,,,,,,,0,7500,,,,,,,,false,false,false,7500,,,a1KR0000004y1hdMAA
DEFAULT,,true,true,,a1BR0000005Wn1oMAC,,,,,,,,0,5000,,,,,,,,false,false,false,5000,,,a1KR0000004y1heMAA
DEFAULT,,true,true,,a1BR0000005Wn1pMAC,,,,,,,,7,10000,,,,,,,,false,false,false,10000,,,a1KR0000004y1hfMAA
DEFAULT,,true,true,,a1BR0000005Wn1qMAC,,,,,,,,3,7500,,,,,,,,false,false,false,7500,,,a1KR0000004y1hgMAA
DEFAULT,,true,true,,a1BR0000005Wn1rMAC,,,,,,,,0,5000,,,,,,,,false,false,false,5000,,,a1KR0000004y1hhMAA
DEFAULT,,true,true,,a1BR0000005Wn1sMAC,,,,,,,,13,25,,,,,,,,false,false,false,25,,,a1KR0000004y1hiMAA
DEFAULT,,true,true,,a1BR0000005Wn2DMAS,,,,,,,,1,50,,,,,,,,false,false,false,50,,,a1KR0000004y1hjMAA
DEFAULT,,true,true,,a1BR0000005Wn2EMAS,,,,,,,,3,30,,,,,,,,false,false,false,30,,,a1KR0000004y1hkMAA
DEFAULT,,true,true,,a1BR0000005Wn2FMAS,,,,,,,,3,100,,,,,,,,false,false,false,100,,,a1KR0000004y1hlMAA
DEFAULT,,true,true,,a1BR0000005Wn2GMAS,,,,,,,,0,5,,,,,,,,false,false,false,5,,,a1KR0000004y1hmMAA
DEFAULT,,true,true,,a1BR0000005Wn2LMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1hnMAA
DEFAULT,,true,true,,a1BR0000005WmtuMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1hoMAA
DEFAULT,,true,true,,a1BR0000005WmtvMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1hpMAA
DEFAULT,,true,true,,a1BR0000005WmtwMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1hqMAA
DEFAULT,,true,true,,a1BR0000005WmtyMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1hrMAA
DEFAULT,,true,true,,a1BR0000005WmtzMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1hsMAA
DEFAULT,,true,true,,a1BR0000005Wmu0MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1htMAA
DEFAULT,,true,true,,a1BR0000005Wn1EMAS,,,,,,,,0,175,,,,,,,,false,false,false,175,,,a1KR0000004y1huMAA
DEFAULT,,true,true,,a1BR0000005Wmu1MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1hvMAA
DEFAULT,,true,true,,a1BR0000005Wmu2MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1hwMAA
DEFAULT,,true,true,,a1BR0000005Wmu3MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1hxMAA
DEFAULT,,true,true,,a1BR0000005Wmu4MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1hyMAA
DEFAULT,,true,true,,a1BR0000005WmuaMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1hzMAA
DEFAULT,,true,true,,a1BR0000005WmubMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1i0MAA
DEFAULT,,true,true,,a1BR0000005WmucMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1i1MAA
DEFAULT,,true,true,,a1BR0000005WmudMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1i2MAA
DEFAULT,,true,true,,a1BR0000005WmueMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1i3MAA
DEFAULT,,true,true,,a1BR0000005WmufMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1i4MAA
DEFAULT,,true,true,,a1BR0000005WmugMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1i5MAA
DEFAULT,,true,true,,a1BR0000005WmuhMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1i6MAA
DEFAULT,,true,true,,a1BR0000005WmuiMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1i7MAA
DEFAULT,,true,true,,a1BR0000005WmvDMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1i8MAA
DEFAULT,,true,true,,a1BR0000005WmvEMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1i9MAA
DEFAULT,,true,true,,a1BR0000005WmvFMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iAMAQ
DEFAULT,,true,true,,a1BR0000005WmvGMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iBMAQ
DEFAULT,,true,true,,a1BR0000005WmvHMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iCMAQ
DEFAULT,,true,true,,a1BR0000005WmvIMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iDMAQ
DEFAULT,,true,true,,a1BR0000005WmvJMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iEMAQ
DEFAULT,,true,true,,a1BR0000005WmvKMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iFMAQ
DEFAULT,,true,true,,a1BR0000005WmvLMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iGMAQ
DEFAULT,,true,true,,a1BR0000005WmvMMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iHMAQ
DEFAULT,,true,true,,a1BR0000005WmvNMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iIMAQ
DEFAULT,,true,true,,a1BR0000005WmvrMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iJMAQ
DEFAULT,,true,true,,a1BR0000005WmvsMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iKMAQ
DEFAULT,,true,true,,a1BR0000005WmvtMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iLMAQ
DEFAULT,,true,true,,a1BR0000005WmvuMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iMMAQ
DEFAULT,,true,true,,a1BR0000005WmvvMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iNMAQ
DEFAULT,,true,true,,a1BR0000005WmwOMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iOMAQ
DEFAULT,,true,true,,a1BR0000005WmwPMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iPMAQ
DEFAULT,,true,true,,a1BR0000005WmwQMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iQMAQ
DEFAULT,,true,true,,a1BR0000005WmwRMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iRMAQ
DEFAULT,,true,true,,a1BR0000005WmwSMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iSMAQ
DEFAULT,,true,true,,a1BR0000005WmwTMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iTMAQ
DEFAULT,,true,true,,a1BR0000005WmwUMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iUMAQ
DEFAULT,,true,true,,a1BR0000005WmwVMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iVMAQ
DEFAULT,,true,true,,a1BR0000005WmwWMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iWMAQ
DEFAULT,,true,true,,a1BR0000005WmwXMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iXMAQ
DEFAULT,,true,true,,a1BR0000005WmwyMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iYMAQ
DEFAULT,,true,true,,a1BR0000005WmwzMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iZMAQ
DEFAULT,,true,true,,a1BR0000005Wmx0MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iaMAA
DEFAULT,,true,true,,a1BR0000005Wmx1MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1ibMAA
DEFAULT,,true,true,,a1BR0000005Wmx2MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1icMAA
DEFAULT,,true,true,,a1BR0000005Wmx3MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1idMAA
DEFAULT,,true,true,,a1BR0000005Wmx4MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1ieMAA
DEFAULT,,true,true,,a1BR0000005Wmx5MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1ifMAA
DEFAULT,,true,true,,a1BR0000005Wmx6MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1igMAA
DEFAULT,,true,true,,a1BR0000005Wmx7MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1ihMAA
DEFAULT,,true,true,,a1BR0000005WmxSMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iiMAA
DEFAULT,,true,true,,a1BR0000005WmxVMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1ijMAA
DEFAULT,,true,true,,a1BR0000005WmxWMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1ikMAA
DEFAULT,,true,true,,a1BR0000005WmxXMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1ilMAA
DEFAULT,,true,true,,a1BR0000005WmxYMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1imMAA
DEFAULT,,true,true,,a1BR0000005WmxZMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1inMAA
DEFAULT,,true,true,,a1BR0000005WmxaMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1ioMAA
DEFAULT,,true,true,,a1BR0000005WmxbMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1ipMAA
DEFAULT,,true,true,,a1BR0000005WmxTMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iqMAA
DEFAULT,,true,true,,a1BR0000005WmxUMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1irMAA
DEFAULT,,true,true,,a1BR0000005WmxvMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1isMAA
DEFAULT,,true,true,,a1BR0000005WmxwMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1itMAA
DEFAULT,,true,true,,a1BR0000005WmxxMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iuMAA
DEFAULT,,true,true,,a1BR0000005WmxyMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1ivMAA
DEFAULT,,true,true,,a1BR0000005WmxzMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iwMAA
DEFAULT,,true,true,,a1BR0000005Wmy0MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1ixMAA
DEFAULT,,true,true,,a1BR0000005Wmy1MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1iyMAA
DEFAULT,,true,true,,a1BR0000005Wmy2MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1izMAA
DEFAULT,,true,true,,a1BR0000005Wmy3MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1j0MAA
DEFAULT,,true,true,,a1BR0000005WmyPMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1j1MAA
DEFAULT,,true,true,,a1BR0000005WmyQMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1j2MAA
DEFAULT,,true,true,,a1BR0000005WmyRMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1j3MAA
DEFAULT,,true,true,,a1BR0000005WmySMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1j4MAA
DEFAULT,,true,true,,a1BR0000005WmyTMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1j5MAA
DEFAULT,,true,true,,a1BR0000005WmyUMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1j6MAA
DEFAULT,,true,true,,a1BR0000005WmyxMAC,,,,,,,,0,50,,,,,,,,false,false,false,,,,a1KR0000004y1j7MAA
DEFAULT,,true,true,,a1BR0000005WmyyMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1j8MAA
DEFAULT,,true,true,,a1BR0000005WmyzMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1j9MAA
DEFAULT,,true,true,,a1BR0000005Wmz0MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jAMAQ
DEFAULT,,true,true,,a1BR0000005Wmz1MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jBMAQ
DEFAULT,,true,true,,a1BR0000005Wmz2MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jCMAQ
DEFAULT,,true,true,,a1BR0000005Wmz3MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jDMAQ
DEFAULT,,true,true,,a1BR0000005Wmz4MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jEMAQ
DEFAULT,,true,true,,a1BR0000005Wmz5MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jFMAQ
DEFAULT,,true,true,,a1BR0000005Wmz6MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jGMAQ
DEFAULT,,true,true,,a1BR0000005Wmz7MAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jHMAQ
DEFAULT,,true,true,,a1BR0000005WmzYMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jIMAQ
DEFAULT,,true,true,,a1BR0000005WmzXMAS,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a1KR0000004y1jJMAQ
DEFAULT,,true,true,,a1BR0000005WmzZMAS,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jKMAQ
DEFAULT,,true,true,,a1BR0000005WmzaMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jLMAQ
DEFAULT,,true,true,,a1BR0000005WmzbMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jMMAQ
DEFAULT,,true,true,,a1BR0000005WmzcMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jNMAQ
DEFAULT,,true,true,,a1BR0000005WmzdMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jOMAQ
DEFAULT,,true,true,,a1BR0000005WmzeMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jPMAQ
DEFAULT,,true,true,,a1BR0000005WmzfMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jQMAQ
DEFAULT,,true,true,,a1BR0000005WmzgMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jRMAQ
DEFAULT,,true,true,,a1BR0000005WmzhMAC,,,,,,,,0,0,,,,,,,,false,false,false,,,,a1KR0000004y1jSMAQ
DEFAULT,,true,true,,a1BR0000005Wn08MAC,,,,,,,,0,150,,,,,,,,false,false,false,150,,,a1KR0000004y1jTMAQ
DEFAULT,,true,true,,a1BR0000005Wn09MAC,,,,,,,,0,1000,,,,,,,,false,false,false,1000,,,a1KR0000004y1jUMAQ
DEFAULT,,true,true,,a1BR0000005Wn0AMAS,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a1KR0000004y1jVMAQ
DEFAULT,,true,true,,a1BR0000005Wn0BMAS,,,,,,,,0,0,,,,,,a22R0000001k1ClIAI,,false,false,false,0,,,a1KR0000004y1jWMAQ
DEFAULT,,true,true,,a1BR0000005Wn0CMAS,,,,,,,,0,0,,,,,a1rR0000000zo0OIAQ,,,false,false,false,0,,,a1KR0000004y1jXMAQ
DEFAULT,,true,true,,a1BR0000005Wn0DMAS,,,,,,,,0,0,,,,,a1rR0000000zo0OIAQ,,,false,false,false,0,,,a1KR0000004y1jYMAQ
DEFAULT,,true,true,,a1BR0000005Wn0EMAS,,,,,,,,0,0,,,,,a1rR0000000zo0OIAQ,,,false,false,false,0,,,a1KR0000004y1jZMAQ
DEFAULT,,true,true,,a1BR0000005Wn0FMAS,,,,,,,,0,0,,,,,a1rR0000000zo0FIAQ,,,false,false,false,0,,,a1KR0000004y1jaMAA
DEFAULT,,true,true,,a1BR0000005Wn0GMAS,,,,,,,,0,0,,,,,a1rR0000000zo0FIAQ,,,false,false,false,0,,,a1KR0000004y1jbMAA
DEFAULT,,true,true,,a1BR0000005Wn0iMAC,,,,,,,,0,0,,,,,a1rR0000000zo0FIAQ,,,false,false,false,0,,,a1KR0000004y1jcMAA
DEFAULT,,true,true,,a1BR0000005Wn0jMAC,,,,,,,,0,0,,,,,a1rR0000000zo0IIAQ,,,false,false,false,0,,,a1KR0000004y1jdMAA
DEFAULT,,true,true,,a1BR0000005Wn0kMAC,,,,,,,,0,0,,,,,a1rR0000000zo0IIAQ,,,false,false,false,0,,,a1KR0000004y1jeMAA
DEFAULT,,true,true,,a1BR0000005Wn0lMAC,,,,,,,,0,0,,,,,a1rR0000000zo0IIAQ,,,false,false,false,0,,,a1KR0000004y1jfMAA
DEFAULT,,true,true,,a1BR0000005Wn0mMAC,,,,,,,,0,0,,,,,,,,false,false,false,0,,,a1KR0000004y1jgMAA
DEFAULT,,true,true,,a1BR0000005Wn0nMAC,,,,,,,,4,2,,,,,,,,false,false,false,2,,,a1KR0000004y1jhMAA
DEFAULT,,true,true,,a1BR0000005Wn0oMAC,,,,,,,,0,13.5,,,,,,,,false,false,false,13.5,,,a1KR0000004y1jiMAA
DEFAULT,,true,true,,a1BR0000005Wn0pMAC,,,,,,,,0,14.9,,,,,,,,false,false,false,14.9,,,a1KR0000004y1jjMAA
DEFAULT,,true,true,,a1BR0000005Wn0qMAC,,,,,,,,0,10,,,,,,,,false,false,false,,,,a1KR0000004y1jkMAA
DEFAULT,,true,true,,a1BR0000005Wn0rMAC,,,,,,,,0,10,,,,,,,,false,false,false,,,,a1KR0000004y1jlMAA
DEFAULT,,true,true,,a1BR0000005Wn0sMAC,,,,,,,,0,10,,,,,,,,false,false,false,10,,,a1KR0000004y1jmMAA
DEFAULT,,true,true,,a1BR0000005Wn1JMAS,,,,,,,,2,40,,,,,,,,false,false,false,40,,,a1KR0000004y1jnMAA
DEFAULT,,true,true,,a1BR0000005Wn1KMAS,,,,,,,,0,100,,,,,,,,false,false,false,100,,,a1KR0000004y1joMAA
DEFAULT,,true,true,,a1BR0000005Wn1LMAS,,,,,,,,2,1,,,,,,,,false,false,false,1,,,a1KR0000004y1jpMAA
DEFAULT,,true,true,,a1BR0000005Wn1MMAS,,,,,,,,1,5,,,,,,,,false,false,false,5,,,a1KR0000004y1jqMAA
DEFAULT,,true,true,,a1BR0000005Wn1NMAS,,,,,,,,5,3,,,,,,,,false,false,false,3,,,a1KR0000004y1jrMAA
DEFAULT,,true,true,,a1BR0000005Wn1OMAS,,,,,,,,0,25,,,,,,,,false,false,false,25,,,a1KR0000004y1jsMAA
DEFAULT,,true,true,,a1BR0000005Wn1PMAS,,,,,,,,0,1,,,,,,,,false,false,false,1,,,a1KR0000004y1jtMAA
DEFAULT,,true,true,,a1BR0000005Wn1QMAS,,,,,,,,0,2,,,,,,,,false,false,false,2,,,a1KR0000004y1juMAA
DEFAULT,,true,true,,a1BR0000005Wn1wMAC,,,,,,,,0,5,,,,,,,,false,false,false,5,,,a1KR0000004y1jvMAA
DEFAULT,,true,true,,a1BR0000005Wn1xMAC,,,,,,,,0,15,,,,,,,,false,false,false,15,,,a1KR0000004y1jwMAA
DEFAULT,,true,true,,a1BR0000005Wn1yMAC,,,,,,,,0,15,,,,,,,,false,false,false,15,,,a1KR0000004y1jxMAA
DEFAULT,,true,true,,a1BR0000005Wn1zMAC,,,,,,,,3,10,,,,,,,,false,false,false,10,,,a1KR0000004y1jyMAA
DEFAULT,,true,true,,a1BR0000005Wn1tMAC,,,,,,,,5,45,,,,,,,,false,false,false,45,,,a1KR0000004y1jzMAA
DEFAULT,,true,true,,a1BR0000005Wn1uMAC,,,,,,,,5,75,,,,,,,,false,false,false,75,,,a1KR0000004y1k0MAA
DEFAULT,,true,true,,a1BR0000005Wn1vMAC,,,,,,,,3,100,,,,,,,,false,false,false,100,,,a1KR0000004y1k1MAA
DEFAULT,,true,true,,a1BR0000005Wn2MMAS,,,,,,,,9,2500,,,,,,,,false,false,false,2500,,,a1KR0000004y1k2MAA
DEFAULT,,true,true,,a1BR0000005Wn2NMAS,,,,,,,,4,5000,,,,,,,,false,false,false,5000,,,a1KR0000004y1k3MAA
DEFAULT,,true,true,,a1BR0000005Wn2OMAS,,,,,,,,6,150,,,,,,,,false,false,false,150,,,a1KR0000004y1k4MAA
DEFAULT,,true,true,,a1BR0000005Wn2PMAS,,,,,,,,26,300,,,,,,,,false,false,false,300,,,a1KR0000004y1k5MAA
DEFAULT,,true,true,,a1BR0000005Wmu5MAC,,,,,,,,1,50,,,,,,,,false,false,false,50,,,a1KR0000004y1k6MAA
NewMember,,true,false,,a1BR0000005Wn2OMAS,,,,,,,,0,127.5,,,,,,,,false,false,false,127.5,,,a1KR0000004y1k7MAA
NewMember,,true,false,,a1BR0000005Wn1LMAS,,,,,,,,0,0.85,,a1N4W000008fTomUAE,,,,,,false,false,false,,,,a1KR0000004y1k8MAA
New Member,,true,false,,a1BR0000005Wn2NMAS,,,,,,,,0,4250,,a1N4W000008fTojUAE,,,,,,false,false,false,4250,,,a1KR0000004y1k9MAA
NewMember,,true,false,,a1BR0000005Wn1MMAS,,,,,,,,0,4.25,,a1N4W000008fTomUAE,,,,,,false,false,false,,,,a1KR0000004y1kAMAQ
Free - First 5 Orders,,true,false,,a1BR0000005Wn1NMAS,,,,5,,,,0,0,,a1N4W000008fTokUAE,,,,,,false,false,false,0,,,a1KR0000004y1kBMAQ
NewMember,,true,false,,a1BR0000005Wn1OMAS,,,,,,,,0,21.25,,a1N4W000008fTomUAE,,,,,,false,false,false,,,,a1KR0000004y1kCMAQ
50 Notes Pads Free - Bob Kelly,,true,false,,a1BR0000005Wn1PMAS,,50,,,,,,0,0,,a1N4W000008fTomUAE,,,,,,false,false,false,,,,a1KR0000004y1kDMAQ
NewMember,,true,false,,a1BR0000005Wn1QMAS,,,,,,,,0,1.7,,a1N4W000008fTomUAE,,,,,,false,false,false,,,,a1KR0000004y1kEMAQ
NewMember,,true,false,,a1BR0000005Wn1wMAC,,,,,,,,0,4.25,,a1N4W000008fTomUAE,,,,,,false,false,false,,,,a1KR0000004y1kFMAQ
NewMember,,true,false,,a1BR0000005Wn1xMAC,,,,,,,,0,12.75,,a1N4W000008fTomUAE,,,,,,false,false,false,,,,a1KR0000004y1kGMAQ
NewMember,,true,false,,a1BR0000005Wn1yMAC,,,,,,,,0,12.75,,a1N4W000008fTomUAE,,,,,,false,false,false,,,,a1KR0000004y1kHMAQ
NewMember,,true,false,,a1BR0000005Wn1zMAC,,,,,,,,0,8.5,,a1N4W000008fTomUAE,,,,,,false,false,false,8.5,,,a1KR0000004y1kIMAQ
NewMember,,true,false,,a1BR0000005Wn2MMAS,,,,,,,,0,2125,,a1N4W000008fTomUAE,,,,,,false,false,false,2125,,,a1KR0000004y1kJMAQ
