Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,CreatedDate,LastModifiedDate,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,IsPartner,IsCustomerPortal,ChannelProgramName,ChannelProgramLevelName,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,OrderApi__Account_Email__c,OrderApi__Annual_Engagement_Score__c,OrderApi__Disable_Badge_Flow_down__c,OrderApi__Lifetime_Engagement_Score__c,OrderApi__Outstanding_Credits__c,OrderApi__Price_Rules_Usages__c,OrderApi__Primary_Contact__c,CPBase__Restrict_Assignment_Visibility__c,DonorApi__Accepts_Unsolicited_Proposals__c,DonorApi__Active_Recurring_Gift__c,DonorApi__Annual_Giving_Total__c,DonorApi__Auto_Calculate_Household_Greetings__c,DonorApi__Classification__c,DonorApi__Do_Not_Solicit__c,DonorApi__First_Gift_Date__c,DonorApi__Funding_Cycle__c,DonorApi__Gift_Opportunities__c,DonorApi__Gifts_Outstanding__c,DonorApi__Gifts_Received__c,DonorApi__Gifts_Value__c,DonorApi__Gives_Anonymously__c,DonorApi__Has_Open_Gift_Opportunity__c,DonorApi__Household_Default_Greeting_Type__c,DonorApi__Household_Default_Greeting__c,DonorApi__Household_Email__c,DonorApi__Household_Formal_Greeting__c,DonorApi__Household_Informal_Greeting__c,DonorApi__Largest_Gift__c,DonorApi__Last_Gift_Amount__c,DonorApi__Last_Gift_Date__c,DonorApi__Matches_Employee_Giving__c,DonorApi__Next_Funding_Cycle_Month__c,DonorApi__Num_Open_Gift_Opportunities__c,DonorApi__Organizational_Recognition_Name__c,DonorApi__Primary_Relationship_Manager__c,OrderApi__Restrict_Assignment_Visibility__c,OrderApi__Privacy_Settings__c,BillingStateCode,BillingCountryCode,ShippingStateCode,ShippingCountryCode,GDO_Data_Type__c,DirectoryApi__Directory_Opt_Out__c,Facebook_Account_Name__c,Membership_Types__c,GDO_Directory_Image__c,GDO_Data_Region__c,Member_Since__c,Membership_Type__c,Budget_Cycle__c,MasterRecord.Id,Parent.Id,OrderApi__Primary_Contact__r.Id,DonorApi__Primary_Relationship_Manager__r.Id
0014W000021fm17QAA,false,,FON-Chevron,Customer - Direct,,Mittelstrasse 32,Bern,,,Switzerland,46.95544318614317,7.434305275860712,Block,Chemin des Grottes 14,Fribourg,,,Switzerland,,,,+41 92 176 4283,,0014W000020EtpCQAS,,/services/images/photo/0014W000021fm17QAA,,Chemicals,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,lauraortiz@mailinator.com,150,false,150,,"{""a1C1I000000DSOOUA4"":1,""a1C1I000000DSOpUAO"":1,""a1C1I000000DSOnUAO"":1,""a1C1I000000DSOlUAO"":1,""a1C1I000000DSOjUAO"":1,""a1C1I000000DSOgUAO"":1,""a1C1I000000DSOLUA4"":1,""a1C1I000000DSOaUAO"":2,""a1C1I000000DSPcUAO"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSQGUA4"":1,""a1C1I000000DSPxUAO"":1,""a1C1I000000DSPuUAO"":1,""a1C1I000000DSQWUA4"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSQUUA4"":2,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPYUA4"":1,""a1C1I000000DSQ0UAO"":1,""a1C1I000000DSQOUA4"":1,""a1C1I000000DSOfUAO"":1,""a1C1I000000DSOhUAO"":1,""a1C1I000000DSOkUAO"":1,""a1C1I000000DSOmUAO"":1,""a1C1I000000DSOoUAO"":1,""a1C1I000000DSOqUAO"":1}",0034W00002AU8VCQA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,CH,,CH,Company,false,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D6A0000039vRfUAI/LIBUXENd_chevron_logo_png,EMEA,2014-02-17,,,,,0034W00002AU8VCQA1,
0014W000021fm0FQAQ,false,,FON-Berkshire Hathaway,Member,,10423 Montrose Avenue,Bethesda,Maryland,20814,United States,39.027116,-77.100062,Block,10423 Montrose Avenue,Bethesda,Maryland,20814,United States,,,,(766)-390-6699,,0014W000020EtpDQAS,https://www.berkshirehathawayhs.com/,/services/images/photo/0014W000021fm0FQAQ,,Banking,,,,,"© 2018 BHH Affiliates, LLC. Real Estate Brokerage Services are offered through the network member franchisees of BHH Affiliates, LLC. Most franchisees are independently owned and operated. Berkshire Hathaway Home Services and the Berkshire Hathaway HomeServices symbol are registered marks of HomeServices of America, Inc. ®

Equal Housing Opportunity. 

BHH Affiliates, LLC is a Delaware limited liability company. Its principal office is located at 18500 Von Karman, Suite 400, Irvine, California 92612 USA",,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,true,,,,,,,aaronmarsh@mailinator.com,150,false,150,,"{""a1C6A000001xEPeUAM"":2,""a1C6A000001Bn7cUAC"":1,""a1C6A000001Bn7bUAC"":1,""a1C6A000001Bn7WUAS"":2,""a1C1I000000DSOdUAO"":1,""a1C1I000000DSOoUAO"":1,""a1C1I000000DSOiUAO"":1,""a1C1I000000DSOMUA4"":1,""a1C1I000000DSQUUA4"":1,""a1C1I000000DSQQUA4"":2,""a1C1I000000DSPeUAO"":1,""a1C1I000000DSPcUAO"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSPQUA4"":1,""a1C1I000000DSQ0UAO"":1,""a1C1I000000DSPxUAO"":1,""a1C1I000000DSPuUAO"":1,""a1C1I000000DSQZUA4"":2,""a1C1I000000DSOYUA4"":1,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPbUAO"":1,""a1C1I000000DSPdUAO"":1,""a1C1I000000DSPfUAO"":1,""a1C1I000000DSQWUA4"":2,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSOZUA4"":1,""a1C1I000000DSOeUAO"":1,""a1C1I000000DSOjUAO"":1,""a1C1I000000DSOsUAO"":1,""a1C1I000000DSOaUAO"":1,""a1C6A000001x2Y3UAI"":3,""a1C6A000001Bn4tUAC"":2}",0034W00002AU8VGQA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,MD,US,MD,US,Company,false,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D6A0000039vRfUAI/rHqOnsLh_Berkshire_Hathaway_Account_Image_png,US,2013-01-26,Student Membership,,,,0034W00002AU8VGQA1,
0014W000021flzTQAQ,false,,FON-Apple,Member,,545 5th St,Bremerton,District of Columbia,98337,United States,47.56636,-122.628342,Address,40 Macs Harbor Ct,Stratford,Connecticut,6615,United States,,,,(907)-847-2390,,0014W000020EtpEQAS,www.apple.com/‎,/services/images/photo/0014W000021flzTQAQ,,Electronics,,,,,"Apple Inc. is an American multinational technology company headquartered in Cupertino, California, that designs, develops, and sells consumer electronics, computer software, and online services. The company's hardware products include the iPhone smartphone, the iPad tablet computer, the Mac personal computer, the iPod portable media player, the Apple Watch smartwatch, the Apple TV digital media player, and the HomePod smart speaker. Apple's software includes the macOS and iOS operating systems, the iTunes media player, the Safari web browser, and the iLife and iWork creativity and productivity suites, as well as professional applications like Final Cut Pro, Logic Pro, and Xcode. Its online services include the iTunes Store, the iOS App Store and Mac App Store, Apple Music, and iCloud.",,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,true,,,,,,,jimneal@mailinator.com,100,false,250,900,"{""a1C3s000003oNfAEAU"":1,""a1C3s000003oNf7EAE"":1,""a1C3s000003oNf3EAE"":1,""a1C6A000001CkroUAC"":1,""a1C1I000000DSQUUA4"":2,""a1C1I000000DSOsUAO"":1,""a1C1I000000DSOoUAO"":1,""a1C1I000000DSOhUAO"":1,""a1C1I000000DSOfUAO"":1,""a1C1I000000DSOLUA4"":1,""a1C1I000000DSQIUA4"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSPaUAO"":1,""a1C1I000000DSPYUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSOYUA4"":1,""a1C1I000000DSQ0UAO"":1,""a1C1I000000DSPxUAO"":1,""a1C1I000000DSPuUAO"":1,""a1C1I000000DSQWUA4"":3,""a1C1I000000DSQSUA4"":1,""a1C1I000000DSPQUA4"":1,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPfUAO"":1,""a1C1I000000DSQRUA4"":1,""a1C1I000000DSOaUAO"":1,""a1C1I000000DSOeUAO"":1,""a1C1I000000DSOgUAO"":1,""a1C1I000000DSOnUAO"":1,""a1C1I000000DSOrUAO"":1,""a1C1I000000DSOZUA4"":1,""a1C1I000000DSObUAO"":1,""a1C6A000001Bn1IUAS"":2,""a1C6A000001Bn7ZUAS"":3,""a1C3s000003oNeyEAE"":1,""a1C3s000003oNf6EAE"":1,""a1C3s000003oNf9EAE"":1}",0034W00002AU8S8QAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,public,DC,US,CT,US,Company,false,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D6A0000039vRfUAI/DNZVhAqr_apple_logo_png,US,2014-03-15,,,,,0034W00002AU8S8QAL,
0014W000021fm18QAA,false,,FON-General Motors,Member,,45 Mccouns Ln,Oyster Bay,New York,11771,United States,40.868473,-73.523033,Address,1042 N Forest Rd,Williamsville,New York,14221,United States,,,,(656)-221-2322,,0014W000020EtpFQAS,,/services/images/photo/0014W000021fm18QAA,,Transportation,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,patrickbowman@mailinator.com,150,false,150,,"{""a1C1I000000DSOaUAO"":1,""a1C1I000000DSOZUA4"":1,""a1C1I000000DSPfUAO"":1,""a1C1I000000DSPdUAO"":1,""a1C1I000000DSPYUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSQZUA4"":1,""a1C1I000000DSOvUAO"":1,""a1C1I000000DSP4UAO"":1,""a1C1I000000DSP0UAO"":1,""a1C1I000000DSPuUAO"":1,""a1C1I000000DSOUUA4"":1,""a1C1I000000DSP2UAO"":1,""a1C1I000000DSOuUAO"":1,""a1C1I000000DSPxUAO"":1,""a1C1I000000DSQWUA4"":3,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPeUAO"":1,""a1C1I000000DSQ0UAO"":1,""a1C1I000000DSQXUA4"":2,""a1C1I000000DSOPUA4"":1}",0034W00002AU8VQQA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,NY,US,NY,US,Company,false,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D6A0000039vRfUAI/pCMzMIxt_gm_logo_png,US,2014-05-02,"Student Membership,Professional Membership",,,,0034W00002AU8VQQA1,
0014W000021flzUQAQ,false,,FON-Phillips 66,Prospect,,Chemin des Grottes 14,Fribourg,,,Switzerland,46.80990932701226,7.150944929077417,Block,Zahringerstrasse 13A,Bern,,,Switzerland,,,,+41 61 101 4608,,0014W000020EtpGQAS,,/services/images/photo/0014W000021flzUQAQ,,Biotechnology,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,true,,,,,,,barbarafrancis@mailinator.com,250,false,250,,"{""a1C1I000000DSQJUA4"":1,""a1C1I000000DSQTUA4"":1,""a1C1I000000DSQSUA4"":1,""a1C1I000000DSQWUA4"":3,""a1C1I000000DSQXUA4"":6,""a1C1I000000DSQIUA4"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSQUUA4"":3,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSOdUAO"":1,""a1C1I000000DSOZUA4"":2,""a1C1I000000DSOPUA4"":1,""a1C1I000000DSOQUA4"":1}",0034W00002AU8VTQA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,CH,,CH,Company,false,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D6A0000039vRfUAI/RJXIJieH_Philips_66_logo_png,EMEA,2015-03-10,Associate Membership,,,,0034W00002AU8VTQA1,
0014W000021fm0TQAQ,false,,FON-General Electric,Member,,7868 E Via Marina,Scottsdale,Arizona,85258,United States,33.55317,-111.911306,Address,1507 W Sunnyside Ave,Chicago,Illinois,60640,United States,,,,(259)-685-4782,,0014W000020EtpHQAS,,/services/images/photo/0014W000021fm0TQAQ,,Energy,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,true,,,,,,,miltonpena@mailinator.com,150,false,150,,"{""a1C1I000000DSOPUA4"":1,""a1C1I000000DSQXUA4"":1,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSQGUA4"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSPMUA4"":2,""a1C1I000000DSPKUA4"":2,""a1C1I000000DSPCUA4"":2,""a1C1I000000DSPAUA4"":1,""a1C1I000000DSPNUA4"":2,""a1C1I000000DSPIUA4"":3,""a1C1I000000DSPFUA4"":2,""a1C1I000000DSPDUA4"":2,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSPBUA4"":2,""a1C1I000000DSPEUA4"":2,""a1C1I000000DSPHUA4"":1,""a1C1I000000DSPJUA4"":3,""a1C1I000000DSOVUA4"":2,""a1C1I000000DSPLUA4"":2,""a1C1I000000DSPOUA4"":2,""a1C1I000000DSPPUA4"":1,""a1C1I000000DSQZUA4"":1,""a1C1I000000DSQUUA4"":3,""a1C1I000000DSQDUA4"":1,""a1C1I000000DSObUAO"":1}",0034W00002AU8VYQA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,AZ,US,IL,US,Company,false,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D6A0000039vRfUAI/OyJiynZl_ge_logo_png,US,2013-11-01,"Student Membership,Professional Membership",,,,0034W00002AU8VYQA1,
0014W000021flzWQAQ,false,,FON-Ford Motor,Member,,7744 Mystic Lake Dr,Lake,Michigan,48632,United States,43.85301,-85.004822,Block,28305 Sheeks Blvd,N Flat Rock,Michigan,48134,United States,,,,(728)-527-4263,,0014W000020EtpIQAS,,/services/images/photo/0014W000021flzWQAQ,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,true,,,,,,,lilylindsey@mailinator.com,150,false,150,,"{""a1C1I000000DSOQUA4"":1,""a1C1I000000DSQEUA4"":1,""a1C1I000000DSPcUAO"":1,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSQZUA4"":2,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPGUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSPNUA4"":1,""a1C1I000000DSPFUA4"":2,""a1C1I000000DSPAUA4"":2,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSQUUA4"":2,""a1C1I000000DSOVUA4"":1,""a1C1I000000DSPDUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPOUA4"":1,""a1C1I000000DSPHUA4"":1,""a1C1I000000DSPPUA4"":1,""a1C1I000000DSQXUA4"":6,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPfUAO"":1,""a1C1I000000DSOcUAO"":1}",0034W00002AU8S4QAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,MI,US,MI,US,Company,false,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D6A0000039vRfUAI/TBQsGBqY_ford_logo_png,US,2012-12-17,Student Membership,,,,0034W00002AU8S4QAL,
0014W000021fm19QAA,false,,FON-CVS Health,Technology Partner,,10  WILLETT WAY,ORPINGTON,,BR5 1QD,United Kingdom,51.387032337762236,0.08509921453628694,ExtendedZip,32  ALLEN ROAD,BECKENHAM,,BR3 4NP,United Kingdom,,,,+44 7712 822418,,0014W000020EtpJQAS,,/services/images/photo/0014W000021fm19QAA,,Healthcare,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,coryshaw@mailinator.com,150,false,150,,"{""a1C1I000000DSOqUAO"":1,""a1C1I000000DSOnUAO"":1,""a1C1I000000DSOkUAO"":1,""a1C1I000000DSOeUAO"":1,""a1C1I000000DSOaUAO"":1,""a1C1I000000DSQWUA4"":2,""a1C1I000000DSQJUA4"":1,""a1C1I000000DSPfUAO"":1,""a1C1I000000DSPdUAO"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSQZUA4"":2,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSOuUAO"":1,""a1C1I000000DSP6UAO"":1,""a1C1I000000DSP2UAO"":1,""a1C1I000000DSP0UAO"":1,""a1C1I000000DSOyUAO"":1,""a1C1I000000DSOwUAO"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSOTUA4"":1,""a1C1I000000DSOxUAO"":1,""a1C1I000000DSOzUAO"":1,""a1C1I000000DSP1UAO"":1,""a1C1I000000DSP4UAO"":1,""a1C1I000000DSP8UAO"":1,""a1C1I000000DSOvUAO"":1,""a1C1I000000DSQDUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPeUAO"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSOdUAO"":1,""a1C1I000000DSOLUA4"":1,""a1C1I000000DSOgUAO"":1,""a1C1I000000DSOmUAO"":1,""a1C1I000000DSOpUAO"":1}",0034W00002AU8VhQAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,GB,,GB,Company,false,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D6A0000039vRfUAI/LvFNffGq_cvs_logo_jpg,EMEA,2014-03-02,Student Membership,,,,0034W00002AU8VhQAL,
0014W000021fm1AQAQ,false,,FON-McKesson,Technology Partner,,9 KINGSMERE  CHISLEHURST ROAD,CHISLEHURST,,BR7 5LE,United Kingdom,51.40807875255534,0.04773502763725483,ExtendedZip,268 FLAT C GLOUCESTER COURT CROYDON ROAD,BECKENHAM,,BR3 4DA,United Kingdom,,,,+44 8749 988000,,0014W000020EtpKQAS,,/services/images/photo/0014W000021fm1AQAQ,,Biotechnology,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,alicelloyd@mailinator.com,150,false,150,,"{""a1C1I000000DSOaUAO"":1,""a1C1I000000DSOcUAO"":1,""a1C1I000000DSOZUA4"":1,""a1C1I000000DSPeUAO"":1,""a1C1I000000DSPcUAO"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPQUA4"":1,""a1C1I000000DSPPUA4"":1,""a1C1I000000DSPMUA4"":1,""a1C1I000000DSPKUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPBUA4"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSQOUA4"":3,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSPHUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPOUA4"":1,""a1C1I000000DSOYUA4"":1,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSPaUAO"":1,""a1C1I000000DSPdUAO"":1,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSQGUA4"":1}",0034W00002AU8VlQAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,GB,,GB,Company,false,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D6A0000039vRfUAI/PTKbBPVY_McKesson_logo_png,EMEA,2014-06-13,,,,,0034W00002AU8VlQAL,
0014W000021fm1BQAQ,false,,FON-AT&T,Member,0014W000021flzSQAQ,240 Ashby Rd,Upper Darby,Pennsylvania,19082,United States,39.956162,-75.263438,Block,1401 W Green St,Urbana,Illinois,61801,United States,,,,(595)-733-6216,,0014W000020EtpLQAS,http://about.att.com/sites/company_profile,/services/images/photo/0014W000021fm1BQAQ,,Electronics,,,,,"AT&T, Inc. is a holding company, which engages in the provision of telecommunications and digital entertainment services. It operates through the following business segments: Business Solutions, Entertainment Group, Consumer Mobility, and International.",,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,harveyjordan@mailinator.com,150,false,250,4,"{""a1C1I000000DSQQUA4"":1,""a1C1I000000DSOPUA4"":1,""a1C1I000000DSQFUA4"":1,""a1C1I000000DSQNUA4"":1,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSQWUA4"":2,""a1C1I000000DSP8UAO"":1,""a1C1I000000DSP0UAO"":1,""a1C1I000000DSOyUAO"":1,""a1C1I000000DSOwUAO"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSOTUA4"":1,""a1C1I000000DSOxUAO"":1,""a1C1I000000DSOzUAO"":1,""a1C1I000000DSP1UAO"":1,""a1C1I000000DSOuUAO"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSQKUA4"":1,""a1C1I000000DSQZUA4"":1,""a1C1I000000DSOOUA4"":1,""a1C1I000000DSOZUA4"":2,""a1C6A000001Bn7OUAS"":4}",0034W00002AU8VqQAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,public,PA,US,IL,US,Company,false,,,https://fonteva-customer-media.s3.amazonaws.com/00D1I000000nqo4UAA/UGnaJuzM_att_globe_500x500.jpg,US,2014-05-12,Student Membership,,,0014W000021flzSQAQ,0034W00002AU8VqQAL,
0014W000021fm1CQAQ,false,,FON-Valero Energy,Customer - Channel,,123C  MACKENZIE ROAD,BECKENHAM,,BR3 4SB,United Kingdom,51.406738069989004,-0.050275048899183855,ExtendedZip,14  SEVENOAKS ROAD,ORPINGTON,,BR6 9JJ,United Kingdom,,,,+44 9333 439621,,0014W000020EtpMQAS,,/services/images/photo/0014W000021fm1CQAQ,,,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,mayevans@mailinator.com,150,false,150,,"{""a1C1I000000DSQWUA4"":1,""a1C1I000000DSOdUAO"":1,""a1C1I000000DSQZUA4"":1,""a1C1I000000DSPfUAO"":1,""a1C1I000000DSPaUAO"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSQMUA4"":1,""a1C1I000000DSOvUAO"":1,""a1C1I000000DSP7UAO"":1,""a1C1I000000DSOuUAO"":1,""a1C1I000000DSP8UAO"":2,""a1C1I000000DSP5UAO"":2,""a1C1I000000DSP0UAO"":1,""a1C1I000000DSOUUA4"":2,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSOxUAO"":1,""a1C1I000000DSP2UAO"":2,""a1C1I000000DSP6UAO"":2,""a1C1I000000DSP9UAO"":1,""a1C1I000000DSP3UAO"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSPQUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPeUAO"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSOZUA4"":1,""a1C1I000000DSQJUA4"":1}",0034W00002AU8VwQAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,GB,,GB,Company,false,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D6A0000039vRfUAI/SSGMJveX_valero_energy_logo_png,EMEA,2014-07-15,"Student Membership,Associate Membership",,,,0034W00002AU8VwQAL,
0014W000021fm1DQAQ,false,,FON-UnitedHealth Group,Member,,40 Macs Harbor Ct,Stratford,Connecticut,6615,United States,41.183934,-73.127315,Block,24614 Miller Hill Rd,Los Gatos,California,95033,United States,,,,(856)-930-1241,,0014W000020EtpNQAS,,/services/images/photo/0014W000021fm1DQAQ,,Biotechnology,,,,,,,,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,false,false,,,,,,,olaerickson@mailinator.com,0,false,0,0,"{""a1C1I000000DSOQUA4"":1,""a1C1I000000DSQFUA4"":1,""a1C1I000000DSOrUAO"":1,""a1C1I000000DSOoUAO"":1,""a1C1I000000DSOkUAO"":1,""a1C1I000000DSOhUAO"":1,""a1C1I000000DSOLUA4"":1,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSOYUA4"":1,""a1C1I000000DSQZUA4"":2,""a1C1I000000DSP9UAO"":1,""a1C1I000000DSP7UAO"":1,""a1C1I000000DSP4UAO"":1,""a1C1I000000DSP0UAO"":1,""a1C1I000000DSOTUA4"":1,""a1C1I000000DSOyUAO"":1,""a1C1I000000DSP2UAO"":1,""a1C1I000000DSP6UAO"":1,""a1C1I000000DSP8UAO"":1,""a1C1I000000DSOuUAO"":1,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPYUA4"":1,""a1C1I000000DSOfUAO"":1,""a1C1I000000DSOjUAO"":1,""a1C1I000000DSOmUAO"":1,""a1C1I000000DSOqUAO"":1,""a1C1I000000DSOsUAO"":1,""a1C1I000000DSOcUAO"":1}",0034W00002AU8W1QAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,CT,US,CA,US,Company,false,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D6A0000039vRfUAI/uCWKCdnF_united_health_group_logo_jpg,US,2014-08-26,Student Membership,,,,0034W00002AU8W1QAL,
