Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Account__c,OrderApi__Assignment__c,OrderApi__Awarded_Date__c,OrderApi__Badge_Description__c,OrderApi__Badge_Type_Icon__c,OrderApi__Badge_Type__c,OrderApi__Badge_Workflow__c,OrderApi__Contact__c,OrderApi__Engagement_Score__c,OrderApi__Expired_Date__c,OrderApi__Is_Active__c,OrderApi__Item__c,OrderApi__Sales_Order_Line__c,OrderApi__Term__c,OrderApi__Account__r.External_Id__c,OrderApi__Assignment__r.External_Id__c,OrderApi__Badge_Type__r.Id,OrderApi__Badge_Workflow__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Term__r.External_Id__c
a0m4W00000YpEp4QAF,false,00000656,243,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2018-07-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEp4"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8TdQAL,100,2019-11-06,false,a154W000008mjpLQAQ,a1I4W00000H4JttUAF,,,,a0k4W00000CpmSEQAZ,25,55,546,570,
a0m4W00000YpEp6QAF,false,00000657,244,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2018-07-01,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEp6"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8S7QAL,100,2019-11-05,false,a154W000008mjpLQAQ,a1I4W00000H4JtuUAF,,,,a0k4W00000CpmSEQAZ,25,56,546,571,
a0m4W00000YpEp7QAF,false,00000658,245,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2019-11-05,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEp7"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8S7QAL,100,,true,a154W000008mjpLQAQ,a1I4W00000H4JtvUAF,,,,a0k4W00000CpmSEQAZ,25,56,546,572,
a0m4W00000YpEp8QAF,false,00000659,246,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2019-11-11,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEp8"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8S7QAL,100,2019-11-11,false,a154W000008mjpLQAQ,a1I4W00000H4JtyUAF,,,,a0k4W00000CpmSEQAZ,25,56,546,575,
a0m4W00000YpEp9QAF,false,00000660,247,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2020-09-20,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEp9"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8T6QAL,100,,true,a154W000008mjpLQAQ,a1I4W00000H4JtzUAF,,,,a0k4W00000CpmSEQAZ,25,38,546,576,
a0m4W00000YpEpAQAV,false,00000661,248,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2021-11-05,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpA"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8S7QAL,100,,false,a154W000008mjpLQAQ,a1I4W00000H4Ju0UAF,,,,a0k4W00000CpmSEQAZ,25,56,546,577,
a0m4W00000YpEpBQAV,false,00000662,249,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2021-09-20,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpB"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8T6QAL,100,,false,a154W000008mjpLQAQ,a1I4W00000H4Ju2UAF,,,,a0k4W00000CpmSEQAZ,25,38,546,579,
a0m4W00000YpEozQAF,false,00000647,250,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2019-08-06,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEoz"" target=""_tab"">FON-Company Admin</a>",a0k4W00000CpmSDQAZ,,0034W00002AU8S0QAL,,,true,,,,,,a0k4W00000CpmSDQAZ,,231,,,
a0m4W00000YpEpCQAV,false,00000663,251,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2019-11-15,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpC"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8VHQA1,100,,true,a154W000008mjpLQAQ,a1I4W00000H4Ju6UAF,,,,a0k4W00000CpmSEQAZ,25,142,546,661,
a0m4W00000YpEp0QAF,false,00000648,252,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2019-09-05,Contacts assigned this badge will have the ability to manage their company membership details in the portal.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Manager"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEp0"" target=""_tab"">FON-Company Manager</a>",a0k4W00000CpmSCQAZ,,0034W00002AU8RzQAL,,,true,,,,,,a0k4W00000CpmSCQAZ,,246,,,
a0m4W00000YpEpDQAV,false,00000664,253,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2019-11-15,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpD"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8TgQAL,100,,true,a154W000008mjpLQAQ,a1I4W00000H4JuBUAV,,,,a0k4W00000CpmSEQAZ,25,60,546,666,
a0m4W00000YpEpEQAV,false,00000665,254,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2018-09-15,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpE"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8TgQAL,100,2019-11-15,false,a154W000008mjpLQAQ,a1I4W00000H4JuCUAV,,,,a0k4W00000CpmSEQAZ,25,60,546,667,
a0m4W00000YpEpFQAV,false,00000666,255,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2019-11-15,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpF"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8TgQAL,100,,true,a154W000008mjpLQAQ,a1I4W00000H4JuDUAV,,,,a0k4W00000CpmSEQAZ,25,60,546,668,
a0m4W00000YpEpGQAV,false,00000667,256,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2018-10-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpG"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8TgQAL,100,2019-11-24,false,a154W000008mjpLQAQ,a1I4W00000H4JuEUAV,,,,a0k4W00000CpmSEQAZ,25,60,546,669,
a0m4W00000YpEp1QAF,false,00000651,257,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2019-09-20,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEp1"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8T6QAL,100,,true,a154W000008mjpLQAQ,a1I4W00000H4JtXUAV,,,,a0k4W00000CpmSEQAZ,25,38,546,1945,
a0m4W00000YpEpHQAV,false,00000668,258,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2019-10-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpH"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8TgQAL,100,,true,a154W000008mjpLQAQ,a1I4W00000H4JuFUAV,,,,a0k4W00000CpmSEQAZ,25,60,546,670,
a0m4W00000YpEpIQAV,false,00000669,259,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2019-11-15,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpI"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8TgQAL,100,,true,a154W000008mjpLQAQ,a1I4W00000H4JuKUAV,,,,a0k4W00000CpmSEQAZ,25,60,546,742,
a0m4W00000YpEp2QAF,false,00000652,260,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2019-10-14,Contacts assigned this badge will have the ability to manage their company membership details in the portal.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Manager"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEp2"" target=""_tab"">FON-Company Manager</a>",a0k4W00000CpmSCQAZ,,0034W00002AU8S4QAL,,,true,,,,,,a0k4W00000CpmSCQAZ,,288,,,
a0m4W00000YpEpNQAV,false,00000674,261,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2020-01-15,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpN"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000CpmSGQAZ,a0l4W00000GEt94QAD,0034W00002AU8S9QAL,25,,true,a154W000008mjpCQAQ,a1I4W00000H4JuoUAF,,,,a0k4W00000CpmSGQAZ,1,58,230,974,
a0m4W00000YpEurQAF,false,00000676,262,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,0014W000021flzSQAQ,,2020-02-06,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEur"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,a0l4W00000GEt9PQAT,,100,,true,a154W000008mjpAQAQ,a1I4W00000H4JuvUAF,,87,,a0k4W00000CpmSFQAZ,22,,543,1079,
a0m4W00000YpEpJQAV,false,00000670,263,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2019-11-22,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpJ"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8TgQAL,100,,true,a154W000008mjpLQAQ,a1I4W00000H4JuPUAV,,,,a0k4W00000CpmSEQAZ,25,60,546,747,
a0m4W00000YpEpKQAV,false,00000671,264,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2019-11-22,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpK"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8TgQAL,100,,true,a154W000008mjpLQAQ,a1I4W00000H4JuQUAV,,,,a0k4W00000CpmSEQAZ,25,60,546,748,
a0m4W00000YpEpLQAV,false,00000672,265,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,0014W000021flzTQAQ,,2019-08-16,Contacts assigned this badge will have the ability to manage their company membership details in the portal.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Manager"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpL"" target=""_tab"">FON-Company Manager</a>",a0k4W00000CpmSCQAZ,,0034W00002AU8S8QAL,,,true,,,,82,,a0k4W00000CpmSCQAZ,,181,,,
a0m4W00000YpEpMQAV,false,00000673,266,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2019-12-10,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpM"" target=""_tab"">FON-Company Admin</a>",a0k4W00000CpmSDQAZ,,0034W00002AU8S8QAL,,,true,,,,,,a0k4W00000CpmSDQAZ,,181,,,
a0m4W00000YpEoxQAF,false,00000645,267,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,0014W000021flzSQAQ,,2019-09-04,Contacts assigned this badge will have the ability to manage their company membership details in the portal.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Manager"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEox"" target=""_tab"">FON-Company Manager</a>",a0k4W00000CpmSCQAZ,a0l4W00000GEt9PQAT,0034W00002AU8T6QAL,,,true,,,,87,,a0k4W00000CpmSCQAZ,22,38,,,
a0m4W00000YpEoyQAF,false,00000646,268,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2019-08-06,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEoy"" target=""_tab"">FON-Company Admin</a>",a0k4W00000CpmSDQAZ,,0034W00002AU8RzQAL,,,true,,,,,,a0k4W00000CpmSDQAZ,,246,,,
a0m4W00000YpEusQAF,false,00000677,269,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,0014W000021flzSQAQ,,2020-02-10,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEus"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,a0l4W00000GEt9PQAT,,100,,true,a154W000008mjpAQAQ,a1I4W00000H4JuwUAF,,87,,a0k4W00000CpmSFQAZ,22,,543,1080,
a0m4W00000YpEpOQAV,false,00000678,270,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2020-02-21,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpO"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9UQAT,0034W00002AU8SAQA1,100,,true,a154W000008mjpSQAQ,a1I4W00000H4Jv5UAF,,,,a0k4W00000CpmSEQAZ,27,95,514,1089,
a0m4W00000YpEpPQAV,false,00000679,271,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2020-03-06,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpP"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,a0l4W00000GEt95QAD,0034W00002AU8V3QAL,100,,true,a154W000008mjplQAA,,,,,a0k4W00000CpmSFQAZ,2,113,219,,
a0m4W00000YpEpQQAV,false,00000680,272,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2020-03-06,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpQ"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,,0034W00002AU8V2QAL,100,,true,,,,,,a0k4W00000CpmSFQAZ,,94,,,
a0m4W00000YpEpSQAV,false,00000681,273,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2020-03-06,Company/Organization Admin,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Admin"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpS"" target=""_tab"">FON-Company Admin</a>",a0k4W00000CpmSDQAZ,,0034W00002AU8V3QAL,,,true,,,,,,a0k4W00000CpmSDQAZ,,113,,,
a0m4W00000YpEpRQAV,false,00000682,274,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2020-03-06,Contacts assigned this badge will have the ability to manage their company membership details in the portal.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Company Manager"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpR"" target=""_tab"">FON-Company Manager</a>",a0k4W00000CpmSCQAZ,,0034W00002AU8V3QAL,,,true,,,,,,a0k4W00000CpmSCQAZ,,113,,,
a0m4W00000YpEpTQAV,false,00000683,275,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2020-03-06,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpT"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,,0034W00002AU8V1QAL,100,2020-12-31,true,,,,,,a0k4W00000CpmSFQAZ,,93,,,
a0m4W00000YpEpUQAV,false,00000684,276,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2020-03-06,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpU"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,,0034W00002AU8V0QAL,100,2020-12-31,true,,,,,,a0k4W00000CpmSFQAZ,,92,,,
a0m4W00000YpEutQAF,false,00000685,277,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,0014W000021flzTQAQ,,2020-03-06,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEut"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,a0l4W00000GEt9PQAT,,100,,true,a154W000008mjpAQAQ,a1I4W00000H4JvBUAV,,82,,a0k4W00000CpmSFQAZ,22,,543,1169,
a0m4W00000YpEpYQAV,false,00000686,278,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2020-03-30,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpY"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt96QAD,0034W00002AU8S9QAL,100,,true,a154W000008mjpEQAQ,a1I4W00000H4JvbUAF,,,,a0k4W00000CpmSEQAZ,3,58,146,1350,
a0m4W00000YpEpeQAF,false,00000687,279,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2020-03-30,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpe"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt96QAD,0034W00002AU8S9QAL,100,,true,a154W000008mjpEQAQ,a1I4W00000H4JvdUAF,,,,a0k4W00000CpmSEQAZ,3,58,146,1352,
a0m4W00000YpEpZQAV,false,00000688,280,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:28.000+0000,2020-09-24T07:29:28.000+0000,,,2020-03-30,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEpZ"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt96QAD,0034W00002AU8S9QAL,100,,true,a154W000008mjpEQAQ,a1I4W00000H4JvfUAF,,,,a0k4W00000CpmSEQAZ,3,58,146,1354,
