Id,IsDeleted,Name,CreatedDate,LastModifiedDate,SystemModstamp,EventApi__Item__c,EventApi__Adjustment_Account__c,EventApi__Allow_Conflicts__c,EventApi__Assignments_Display_Label__c,EventApi__Business_Group__c,EventApi__Capacity__c,EventApi__Cost__c,EventApi__Defer_Revenue__c,EventApi__Deferred_Revenue_Account__c,EventApi__Deferred_Revenue_Term__c,EventApi__Description__c,EventApi__Disable_Registration__c,EventApi__Discount_Account__c,EventApi__Display_Name__c,EventApi__Duration__c,EventApi__Enable_Access_Permissions__c,EventApi__Enable_Assignments__c,EventApi__Enable_Waitlist__c,EventApi__End_Date_Time__c,EventApi__End_Date__c,EventApi__End_Time__c,EventApi__Event_Category__c,EventApi__Event__c,EventApi__Flex_Day_of_the_Month__c,EventApi__Form__c,EventApi__Image_Path__c,EventApi__Image_URL__c,EventApi__Income_Account__c,EventApi__Interview_Form_Display_Label__c,EventApi__Is_Active__c,EventApi__Is_Automatically_Added__c,EventApi__Is_Contribution__c,EventApi__Is_Tax_Deductible__c,EventApi__Is_Taxable__c,EventApi__Item_Class__c,EventApi__Line_Description__c,EventApi__Maximum_Number_of_Assignments__c,EventApi__Price__c,EventApi__Quantity_Available__c,EventApi__Quantity_Remaining__c,EventApi__Quantity_Sold__c,EventApi__Refund_Account__c,EventApi__Require_Assignments__c,EventApi__Restrict_Number_of_Assignments__c,EventApi__Revenue_Recognition_Date__c,EventApi__Revenue_Recognition_Rule__c,EventApi__Revenue_Recognition_Term_Rule__c,EventApi__Room__c,EventApi__SKU__c,EventApi__Session_End_Time__c,EventApi__Session_Start_Time__c,EventApi__Start_Date_Time__c,EventApi__Start_Date__c,EventApi__Start_Time__c,EventApi__Tax_Class__c,ROEApi__Event_Display_Name__c,ROEApi__Event_Name__c,EventApi__AR_Account__c,EventApi__Hide_During_Registration__c,EventApi__Invoice_Payment_Priority__c,EventApi__Required_for_Registration__c,LastViewedDate,LastReferencedDate,EventApi__Item__r.Id,EventApi__Adjustment_Account__r.Name,EventApi__Business_Group__r.Name,EventApi__Deferred_Revenue_Account__r.Name,EventApi__Discount_Account__r.Name,EventApi__Event_Category__r.Name,EventApi__Event__r.Name,EventApi__Form__r.Name,EventApi__Income_Account__r.Name,EventApi__Item_Class__r.Name,EventApi__Refund_Account__r.Name,EventApi__Room__r.Name,EventApi__Tax_Class__r.Name,EventApi__AR_Account__r.Name
a1d4W00000ivfbaQAA,false,Leadership Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjpbQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000FuSwjQAF,Leadership Workshop,01:00,false,false,true,2020-12-11T01:00:00.000+0000,2020-12-10,9:00 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRxwUAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hIDRQA2,,,25,4000,3995,5,a104W00000FuSwmQAF,false,false,,,,,,5:00 PM,4:00 PM,2020-12-11T00:00:00.000+0000,2020-12-10,8:00 PM,,2020 Annual Symposium,2020 Annual Symposium,a104W00000FuSwkQAF,false,,false,,,a154W000008mjpbQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Symposium 2020 (Lightning Event),,4000 - Income,0daaa35a-f3dd-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbbQAA,false,Luncheon,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjsuQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000FuSwjQAF,Luncheon,01:15,false,false,false,2020-12-11T21:15:00.000+0000,2020-12-11,5:15 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRxwUAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hIDRQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,1:15 PM,12:00 PM,2020-12-11T20:00:00.000+0000,2020-12-11,4:00 PM,,FON-Annual Symposium 2020 (Lightning Event),2020 Annual Symposium,a104W00000FuSwkQAF,false,,false,,,a154W000008mjsuQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Symposium 2020 (Lightning Event),,4000 - Income,0daaa35a-f3dd-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbKQAQ,false,Beginner Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjolQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a104W00000FuSwjQAF,Beginner Workshop,01:00,false,false,true,2023-07-02T16:00:00.000+0000,2023-07-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hID0QAM,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2023-07-02T15:00:00.000+0000,2023-07-02,: PM,,symp,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjolQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,1bed559f-0324-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbQQAQ,false,Round Table Discussion II,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjorQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000FuSwjQAF,Round Table Discussion II,01:15,false,false,true,2023-07-02T21:15:00.000+0000,2023-07-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hID0QAM,,,,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,4:15 PM,3:00 PM,2023-07-02T20:00:00.000+0000,2023-07-02,: PM,,symp,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjorQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,1bed559f-0324-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbRQAQ,false,Welcome Breakfast,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjosQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000FuSwjQAF,Welcome Breakfast,01:00,false,false,false,2023-07-01T16:00:00.000+0000,2023-07-01,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hID0QAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2023-07-01T15:00:00.000+0000,2023-07-01,: PM,,symp,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjosQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,1bed559f-0324-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbLQAQ,false,Conferece Check In,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjomQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Please check in when you arrive at the symposium.</p>,true,a104W00000FuSwjQAF,Conference Check In,03:00,false,false,false,2023-07-01T17:00:00.000+0000,2023-07-01,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hID0QAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,9:00 AM,2023-07-01T14:00:00.000+0000,2023-07-01,: PM,,symp,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjomQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,1bed559f-0324-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbMQAQ,false,Keynote Speech,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjonQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,a104W00000FuSwjQAF,Keynote Speech,01:00,false,false,false,2023-07-01T17:00:00.000+0000,2023-07-01,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hID0QAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,11:00 AM,2023-07-01T16:00:00.000+0000,2023-07-01,: PM,,symp,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjonQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,1bed559f-0324-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbNQAQ,false,Leadership Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjooQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000FuSwjQAF,Leadership Workshop,01:00,false,false,true,2023-07-01T22:00:00.000+0000,2023-07-01,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hID0QAM,,,25,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,5:00 PM,4:00 PM,2023-07-01T21:00:00.000+0000,2023-07-01,: PM,,symp,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjooQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,1bed559f-0324-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbSQAQ,false,Session1,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjouQAA,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,,false,a104W00000FuSwjQAF,Session1,10:00,false,false,false,2020-07-30T07:01:00.000+0000,2020-07-30,: PM,a1X4W00000MAU9kUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hID3QAM,,,1,1,1,0,a104W00000FuSwmQAF,false,false,,,,,,12:01 AM,2:01 PM,2020-07-29T21:01:00.000+0000,2020-07-29,: PM,,Ulas LT Event,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjouQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,Default Lightning Event Category,,,4000 - Income,adc8a422-bab4-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbOQAQ,false,Luncheon,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjopQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000FuSwjQAF,Luncheon,01:15,false,false,false,2023-07-02T18:15:00.000+0000,2023-07-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hID0QAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,1:15 PM,12:00 PM,2023-07-02T17:00:00.000+0000,2023-07-02,: PM,,symp,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjopQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,1bed559f-0324-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbPQAQ,false,Round Table Discussion I,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjoqQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000FuSwjQAF,Round Table Discussion I,01:30,false,false,true,2023-07-01T20:30:00.000+0000,2023-07-01,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hID0QAM,,,,1000,1000,0,a104W00000FuSwmQAF,false,false,,,,,,3:30 PM,2:00 PM,2023-07-01T19:00:00.000+0000,2023-07-01,: PM,,symp,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjoqQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,1bed559f-0324-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbcQAA,false,Round Table Discussion I,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjpYQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000FuSwjQAF,Round Table Discussion I,01:30,false,false,true,2020-12-10T23:30:00.000+0000,2020-12-10,7:30 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRxwUAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hIDRQA2,,,,1000,995,5,a104W00000FuSwmQAF,false,false,,,,,,3:30 PM,2:00 PM,2020-12-10T22:00:00.000+0000,2020-12-10,6:00 PM,,2020 Annual Symposium,2020 Annual Symposium,a104W00000FuSwkQAF,false,,false,2020-09-18T04:29:17.000+0000,2020-09-18T04:29:17.000+0000,a154W000008mjpYQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Symposium 2020 (Lightning Event),,4000 - Income,0daaa35a-f3dd-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbdQAA,false,Round Table Discussion II,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjpZQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000FuSwjQAF,Round Table Discussion II,01:15,false,false,true,2020-12-12T00:15:00.000+0000,2020-12-11,8:15 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRxwUAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hIDRQA2,,,,4000,3996,4,a104W00000FuSwmQAF,false,false,,,,,,4:15 PM,3:00 PM,2020-12-11T23:00:00.000+0000,2020-12-11,7:00 PM,,2020 Annual Symposium,2020 Annual Symposium,a104W00000FuSwkQAF,false,,false,,,a154W000008mjpZQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Symposium 2020 (Lightning Event),,4000 - Income,0daaa35a-f3dd-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbeQAA,false,Welcome Breakfast,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjsvQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000FuSwjQAF,Welcome Breakfast,01:00,false,false,false,2020-12-10T19:00:00.000+0000,2020-12-10,3:00 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRxwUAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hIDRQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2020-12-10T18:00:00.000+0000,2020-12-10,2:00 PM,,FON-Annual Symposium 2020 (Lightning Event),2020 Annual Symposium,a104W00000FuSwkQAF,false,,false,,,a154W000008mjsvQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Symposium 2020 (Lightning Event),,4000 - Income,0daaa35a-f3dd-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbfQAA,false,Session 1,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjsxQAA,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,,false,a104W00000FuSwjQAF,Session 1,01:00,false,false,false,2021-12-01T18:00:00.000+0000,2021-12-01,11:00 AM,a1X4W00000MAU9jUAH,a1Y4W000002bRy1UAE,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hIELQA2,,,10,10,10,0,a104W00000FuSwmQAF,false,false,,,,,,10:00 AM,9:00 AM,2021-12-01T17:00:00.000+0000,2021-12-01,10:00 AM,,TC-018016,TC-018016,a104W00000FuSwkQAF,false,,false,,,a154W000008mjsxQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,TC-018016,,4000 - Income,41f816d0-e0cd-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbgQAA,false,Advanced Discussion,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjt0QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a104W00000FuSwjQAF,Advanced Discussion,02:00,false,false,true,2020-06-02T20:00:00.000+0000,2020-06-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hIEMQA2,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,1:00 PM,11:00 AM,2020-06-02T18:00:00.000+0000,2020-06-02,: PM,,test event,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjt0QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,bf49a80e-b3e0-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbhQAA,false,Beginner Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjt1QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a104W00000FuSwjQAF,Beginner Workshop,01:00,false,false,true,2020-06-02T18:00:00.000+0000,2020-06-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hIEMQA2,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2020-06-02T17:00:00.000+0000,2020-06-02,: PM,,test event,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjt1QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,bf49a80e-b3e0-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbiQAA,false,Conferece Check In,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjt2QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Please check in when you arrive at the symposium.</p>,true,a104W00000FuSwjQAF,Conference Check In,03:00,false,false,false,2020-06-01T19:00:00.000+0000,2020-06-01,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hIEMQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,9:00 AM,2020-06-01T16:00:00.000+0000,2020-06-01,: PM,,test event,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjt2QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,bf49a80e-b3e0-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbjQAA,false,Keynote Speech,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjt3QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,a104W00000FuSwjQAF,Keynote Speech,01:00,false,false,false,2020-06-01T19:00:00.000+0000,2020-06-01,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hIEMQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,11:00 AM,2020-06-01T18:00:00.000+0000,2020-06-01,: PM,,test event,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjt3QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,bf49a80e-b3e0-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbkQAA,false,Leadership Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjt4QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000FuSwjQAF,Leadership Workshop,01:00,false,false,true,2020-06-02T00:00:00.000+0000,2020-06-01,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hIEMQA2,,,25,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,5:00 PM,4:00 PM,2020-06-01T23:00:00.000+0000,2020-06-01,: PM,,test event,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjt4QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,bf49a80e-b3e0-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfc8QAA,false,Meet with Mac Anderson,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,Get a chance to meet with the CTO and Founder of Fonteva!,false,a104W00000FuSwjQAF,Meet with Mac Anderson,00:00,false,false,false,2018-12-11T10:30:00.000+0000,2018-12-11,6:30 AM,a1X4W00000MAU9jUAH,a1Y4W000002bRxzUAE,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwjQAF,,true,false,false,false,false,,,,,1,1,0,a104W00000FuSwmQAF,false,false,,,,,,2:30 AM,2:30 AM,2018-12-11T10:30:00.000+0000,2018-12-11,6:30 AM,,Meet the Organization,Meet the Organization (Lightning Event),a104W00000FuSwkQAF,false,,false,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Meet the Organization 1-1 Meetings (Lightning Event),,1000 - Cash,,4000 - Income,,,1100 - Accounts Receivable
